,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,경도,위도,좌표_x,대학교,면적(m^2),반경,시도,시군구,읍면동,하위,좌표_y,코드종류,읍면동코드,주소코드,1km 이내 거리(m)
1211357,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400104320023,129.008713358324,35.2090827678073,"(129.008713358324, 35.2090827678073)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,757.5226899056524
1211378,Q,음식,Q03,일식/수산물,Q03A01,횟집,26,부산광역시,26320,북구,2632052000,구포2동,2632010500.0,구포동,2632010500109370023,128.997032614607,35.1987053487959,"(128.997032614607, 35.1987053487959)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,499.28983676081805
1211427,D,소매,D10,건강/미용식품,D10A07,건강원,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103270000,129.005683552433,35.2100904865164,"(129.005683552433, 35.2100904865164)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,727.4720975129387
1211489,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500110600125,128.997462263935,35.2060030831353,"(128.997462263935, 35.2060030831353)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,740.5359909566691
1211556,F,생활서비스,F15,주택수리,F15A04,유리창호,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500108490001,129.010494533247,35.1986027746814,"(129.010494533247, 35.1986027746814)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,374.9443244501864
1211611,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500107000183,129.003986239709,35.2033621723207,"(129.003986239709, 35.2033621723207)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,247.74817663600618
1211650,Q,음식,Q01,한식,Q01A05,해장국/감자탕,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103960022,129.006334287562,35.2112028028074,"(129.006334287562, 35.2112028028074)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,816.0455572644821
1211658,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500102110004,129.000880740216,35.209823811637,"(129.000880740216, 35.209823811637)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,766.5216860825606
1211748,D,소매,D05,의복의류,D05A01,일반의류,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103980002,129.007618506955,35.2111380386069,"(129.007618506955, 35.2111380386069)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,846.648460629804
1211766,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,26,부산광역시,26320,북구,2632055000,덕천1동,2632010400.0,덕천동,2632010400104120033,129.011071891645,35.2106315130429,"(129.011071891645, 35.2106315130429)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,982.3392289967362
1211823,Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500105990012,129.004371716237,35.2088033741568,"(129.004371716237, 35.2088033741568)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,627.2186177402021
1211891,Q,음식,Q03,일식/수산물,Q03A19,홍어전문,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500106020029,129.004877192338,35.2079338455488,"(129.004877192338, 35.2079338455488)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,568.2276608362964
1211899,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112300021,129.010207528787,35.1975956112746,"(129.010207528787, 35.1975956112746)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,321.1117068721776
1211907,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103510008,129.003579371392,35.2104594880458,"(129.003579371392, 35.2104594880458)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,746.4115959435646
1211998,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500104570005,129.000945475833,35.2079393705222,"(129.000945475833, 35.2079393705222)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,640.8585512952187
1212022,Q,음식,Q03,일식/수산물,Q03A13,낙지/오징어,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400104150005,129.007894412211,35.2094681714498,"(129.007894412211, 35.2094681714498)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,746.3054352676886
1212029,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400104130020,129.009892368508,35.2102808014724,"(129.009892368508, 35.2102808014724)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,892.6056773522514
1212040,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400108020000,129.012336685523,35.2063483586672,"(129.012336685523, 35.2063483586672)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,845.24280437372
1212084,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112290006,129.008970900647,35.19793943603,"(129.008970900647, 35.19793943603)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,200.8049807638647
1212122,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103980002,129.007618506955,35.2111380386069,"(129.007618506955, 35.2111380386069)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,846.648460629804
1212178,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103840023,129.010582063908,35.210987144286,"(129.010582063908, 35.210987144286)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,974.032188994159
1212413,F,생활서비스,F14,자동차/이륜차,F14A07,주차장운영,26,부산광역시,26320,북구,2632052000,구포2동,2632010500.0,구포동,2632010500108960000,128.995774331522,35.1963810957416,"(128.995774331522, 35.1963810957416)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,599.0994962694643
1212441,Q,음식,Q01,한식,Q01A99,기타고기요리,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112480009,129.012844126409,35.1959150277772,"(129.012844126409, 35.1959150277772)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,586.904997756119
1212472,Q,음식,Q02,중식,Q02A00,중국음식/중국집,26,부산광역시,26320,북구,2632052000,구포2동,2632010500.0,구포동,2632010500107680006,129.004243450146,35.20106149215,"(129.004243450146, 35.20106149215)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,85.55981415088166
1212486,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500107000045,129.004098713607,35.2044699504271,"(129.004098713607, 35.2044699504271)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,324.5052881603011
1212548,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500102560002,128.998918250969,35.2074152778109,"(128.998918250969, 35.2074152778109)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,715.2034067617949
1212594,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500106090010,129.005187991789,35.2073093064908,"(129.005187991789, 35.2073093064908)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,527.5755672510169
1212607,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632051000101460007,129.005204225284,35.2095175774267,"(129.005204225284, 35.2095175774267)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,681.5559804650161
1212715,F,생활서비스,F01,이/미용/건강,F01A04,남성미용실,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112220024,129.007206134193,35.1990898804624,"(129.007206134193, 35.1990898804624)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,81.60382761827577
1212745,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103330015,129.005344707867,35.2120042466864,"(129.005344707867, 35.2120042466864)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,856.2856243820572
1212788,Q,음식,Q02,중식,Q02A00,중국음식/중국집,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400104030005,129.006056908325,35.2091950088483,"(129.006056908325, 35.2091950088483)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,672.2429812611751
1212795,Q,음식,Q03,일식/수산물,Q03A01,횟집,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500105920009,129.003477106254,35.207503775932,"(129.003477106254, 35.207503775932)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,541.4670547170962
1212852,D,소매,D05,의복의류,D05A02,캐쥬얼/스포츠의류,26,부산광역시,26320,북구,2632052000,구포2동,2632010500.0,구포동,2632010500109920002,128.998754416457,35.2021074350847,"(128.998754416457, 35.2021074350847)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,449.2022124952207
1212926,L,부동산,L01,부동산중개,L01A01,부동산중개,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400104170011,129.01007258489,35.2097564923082,"(129.01007258489, 35.2097564923082)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,871.0080913945819
1212959,D,소매,D06,가방/신발/액세서리,D06A05,액세서리판매,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112590023,129.007076907886,35.1957377788428,"(129.007076907886, 35.1957377788428)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,-49.34159854886104
1213026,L,부동산,L01,부동산중개,L01A01,부동산중개,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103970001,129.00724979661,35.2115196901339,"(129.00724979661, 35.2115196901339)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,860.6889404110725
1213071,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500106050005,129.005349841724,35.2079659775682,"(129.005349841724, 35.2079659775682)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,575.2604292922705
1213082,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500110600120,128.998104251249,35.206412432721,"(128.998104251249, 35.206412432721)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,713.921685446631
1213096,D,소매,D20,의약/의료품소매,D20A02,보청기판매,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103840019,129.010364994082,35.2111962754374,"(129.010364994082, 35.2111962754374)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,974.3154015618568
1213103,D,소매,D05,의복의류,D05A06,맞춤양장/양장점,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112620015,129.005507262607,35.1975716335651,"(129.005507262607, 35.1975716335651)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,-121.37264771166812
1213105,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400104320005,129.008261550529,35.2089603364686,"(129.008261550529, 35.2089603364686)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,728.8041201774327
1213175,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400104000009,129.006659041207,35.2099291437383,"(129.006659041207, 35.2099291437383)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,736.5026447889957
1213182,D,소매,D13,책/서적/도서,D13A08,기독교서적판매,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103970001,129.00724979661,35.2115196901339,"(129.00724979661, 35.2115196901339)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,860.6889404110725
1213309,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400104020015,129.008117165844,35.2097187060556,"(129.008117165844, 35.2097187060556)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,771.6340924701326
1213312,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400104020015,129.008117165844,35.2097187060556,"(129.008117165844, 35.2097187060556)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,771.6340924701326
1213369,P,스포츠,P02,실내운동시설,P02A13,헬스클럽,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112130008,129.004850833889,35.2022282617985,"(129.004850833889, 35.2022282617985)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,170.008336418255
1213370,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,26,부산광역시,26320,북구,2632052000,구포2동,2632010500.0,구포동,2632010500110850001,128.994105812868,35.1973322528853,"(128.994105812868, 35.1973322528853)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,792.2720276244575
1213493,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112620032,129.005746233291,35.1955775732697,"(129.005746233291, 35.1955775732697)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,-193.9133365903596
1213517,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112610042,129.005768693385,35.1982905757485,"(129.005768693385, 35.1982905757485)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,-63.30393112257161
1213533,R,학문/교육,R09,학원기타,R09A01,학원(종합),26,부산광역시,26320,북구,2632052000,구포2동,2632010500.0,구포동,2632010500110910000,128.994279844568,35.1962942223854,"(128.994279844568, 35.1962942223854)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,763.5466636150184
1213578,D,소매,D11,유아용품,D11A01,유아/임부복,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103980002,129.007618284234,35.2111200126712,"(129.007618284234, 35.2111200126712)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,845.4379560776838
1213588,D,소매,D18,사진/광학/정밀기기소매,D18A02,핸드폰소매,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500111970030,129.007977516083,35.2055284055189,"(129.007977516083, 35.2055284055189)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,498.5592155826979
1213724,D,소매,D18,사진/광학/정밀기기소매,D18A02,핸드폰소매,26,부산광역시,26320,북구,2632052000,구포2동,2632010500.0,구포동,2632010500110950002,128.994882095091,35.196154067133,"(128.994882095091, 35.196154067133)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,695.9358940012412
1213725,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500105720002,129.002334796779,35.2083875863667,"(129.002334796779, 35.2083875863667)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,623.8649559352202
1213732,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400104030033,129.006104504174,35.2094920720114,"(129.006104504174, 35.2094920720114)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,693.652882923054
1213751,L,부동산,L01,부동산중개,L01A01,부동산중개,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500105890045,129.003414987478,35.2078107634603,"(129.003414987478, 35.2078107634603)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,563.5786397049596
1213845,D,소매,D05,의복의류,D05A02,캐쥬얼/스포츠의류,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103980002,129.007618506955,35.2111380386069,"(129.007618506955, 35.2111380386069)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,846.648460629804
1214000,D,소매,D03,종합소매점,D03A01,편의점,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500103690000,129.000120605453,35.2087394104754,"(129.000120605453, 35.2087394104754)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,729.181526505937
1214008,Q,음식,Q03,일식/수산물,Q03A01,횟집,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500105990029,129.004221186779,35.2081736496237,"(129.004221186779, 35.2081736496237)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,583.2490486069433
1214023,D,소매,D05,의복의류,D05A03,여성의류전문점,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103980002,129.007618284234,35.2111200126712,"(129.007618284234, 35.2111200126712)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,845.4379560776838
1214030,F,생활서비스,F14,자동차/이륜차,F14A07,주차장운영,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500105270017,129.002171623508,35.2085151317133,"(129.002171623508, 35.2085151317133)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,636.8001565670172
1214050,D,소매,D06,가방/신발/액세서리,D06A05,액세서리판매,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103270000,129.005683552433,35.2100904865164,"(129.005683552433, 35.2100904865164)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,727.4720975129387
1214139,D,소매,D05,의복의류,D05A05,아동복판매,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103980002,129.007618284234,35.2111200126712,"(129.007618284234, 35.2111200126712)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,845.4379560776838
1214212,D,소매,D24,중고품소매/교환,D24A03,중고가전가구,26,부산광역시,26320,북구,2632052000,구포2동,2632010500.0,구포동,2632010500109000025,128.997498227446,35.1972683004596,"(128.997498227446, 35.1972683004596)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,421.30919144265044
1214275,Q,음식,Q01,한식,Q01A99,기타고기요리,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400104130029,129.010551612162,35.2103023426188,"(129.010551612162, 35.2103023426188)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,931.4907613474168
1214349,D,소매,D25,기타판매업,D25A01,음반/테이프/CD,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500101470005,129.005605103645,35.2090725675417,"(129.005605103645, 35.2090725675417)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,655.708723328573
1214369,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,26,부산광역시,26320,북구,2632051000,구포1동,2632010500.0,구포동,2632010500110600110,128.998746576062,35.2068488177641,"(128.998746576062, 35.2068488177641)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,693.7654610999807
1214408,L,부동산,L01,부동산중개,L01A01,부동산중개,26,부산광역시,26320,북구,2632052000,구포2동,2632010500.0,구포동,2632010500110860004,128.993994145066,35.1971799327765,"(128.993994145066, 35.1971799327765)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,802.8740801322881
1214446,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112210003,129.007334818579,35.1997287977908,"(129.007334818579, 35.1997287977908)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,123.54556246319476
1214447,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400.0,덕천동,2632010400103810015,129.010173348053,35.2116846247238,"(129.010173348053, 35.2116846247238)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,993.6947127375024
1214477,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112130020,129.005050473837,35.2014964781692,"(129.005050473837, 35.2014964781692)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,122.19084907512934
1214527,Q,음식,Q02,중식,Q02A00,중국음식/중국집,26,부산광역시,26320,북구,2632052100,구포3동,2632010500.0,구포동,2632010500112370003,129.01164505664,35.1966281358909,"(129.01164505664, 35.1966281358909)",부산과학기술대학교,130880.0,361.77340974704043,부산광역시,북구,구포동,-,"(129.00434843640252, 35.19467171615584)",B,2632010500,2632010500,461.048240674505
