"[A]행정구역(시군구)별","행정구역(시군구)별","[Item]항목","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"46150","순천시","T25","순이동","명","-1251","939","1257","982","982","-649","529","-27","-47","2713","-138",
"46150","순천시","T30","시도내이동-시군구내","명","21342","20632","20647","23380","22573","20059","19551","19087","19157","20847","18743",
"46150","순천시","T31","시도내이동-시군구간 전입","명","8614","8755","8398","8876","8987","8614","9383","9752","10658","12179","7705",
"46150","순천시","T32","시도내이동-시군구간 전출","명","8911","6849","6674","7113","7598","8094","7590","7991","8972","8287","6682",
"46150","순천시","T40","시도간전입","명","10289","9623","9368","9510","9670","9087","8974","8636","8953","9716","8633",
"46150","순천시","T50","시도간전출","명","11243","10590","9835","10291","10077","10256","10238","10424","10686","10895","9794",
"46170","나주시","T10","총전입","명","10765","11393","10866","17548","23872","21938","21128","20981","17743","18111","17445",
"46170","나주시","T20","총전출","명","12247","11215","10916","14398","16306","15770","15372","17235","16745","16879","15605",
"46170","나주시","T25","순이동","명","-1482","178","-50","3150","7566","6168","5756","3746","998","1232","1840",
"46170","나주시","T30","시도내이동-시군구내","명","3576","3699","3613","5019","5622","6460","5869","6024","4958","5208","4700",
"46170","나주시","T31","시도내이동-시군구간 전입","명","1224","1406","1291","1696","2596","2459","2501","2583","2236","2305","2354",
"46170","나주시","T32","시도내이동-시군구간 전출","명","1421","1147","1278","1460","1734","1520","1587","1847","1808","1982","1888",
"46170","나주시","T40","시도간전입","명","5965","6288","5962","10833","15654","13019","12758","12374","10549","10598","10391",
"46170","나주시","T50","시도간전출","명","7250","6369","6025","7919","8950","7790","7916","9364","9979","9689","9017",
"46190","여천시","T10","총전입","명","0","0","0","0","0","0","0","0","0","0","0",
"46190","여천시","T20","총전출","명","0","0","0","0","0","0","0","0","0","0","0",
"46190","여천시","T25","순이동","명","0","0","0","0","0","0","0","0","0","0","0",
"46190","여천시","T30","시도내이동-시군구내","명","0","0","0","0","0","0","0","0","0","0","0",
"46190","여천시","T31","시도내이동-시군구간 전입","명","0","0","0","0","0","0","0","0","0","0","0",
"46190","여천시","T32","시도내이동-시군구간 전출","명","0","0","0","0","0","0","0","0","0","0","0",
"46190","여천시","T40","시도간전입","명","0","0","0","0","0","0","0","0","0","0","0",
"46190","여천시","T50","시도간전출","명","0","0","0","0","0","0","0","0","0","0","0",
"46230","광양시","T10","총전입","명","23171","17525","17309","18167","16768","19376","18764","19421","20669","17189","18956",
"46230","광양시","T20","총전출","명","19029","18601","17653","18696","16293","18057","19055","19179","20869","22419","20117",
"46230","광양시","T25","순이동","명","4142","-1076","-344","-529","475","1319","-291","242","-200","-5230","-1161",
"46230","광양시","T30","시도내이동-시군구내","명","7133","5429","6460","6927","4732","5673","4998","4889","4618","4518","8522",
"46230","광양시","T31","시도내이동-시군구간 전입","명","6920","4558","4140","4198","4783","6028","5845","6170","6957","5827","4560",
"46230","광양시","T32","시도내이동-시군구간 전출","명","4486","5191","4360","4878","4707","4930","6005","5806","6928","7998","4344",
"46230","광양시","T40","시도간전입","명","9118","7538","6709","7042","7253","7675","7921","8362","9094","6844","5874",
"46230","광양시","T50","시도간전출","명","7410","7981","6833","6891","6854","7454","8052","8484","9323","9903","7251",
"46710","담양군","T10","총전입","명","6489","6053","5636","5612","5461","5448","5666","5633","5470","5596","5979",
"46710","담양군","T20","총전출","명","6283","6167","5794","5695","5511","5073","5361","5734","5513","5543","5529",
"46710","담양군","T25","순이동","명","206","-114","-158","-83","-50","375","305","-101","-43","53","450",
"46710","담양군","T30","시도내이동-시군구내","명","859","846","840","732","814","748","945","845","795","872","873",
"46710","담양군","T31","시도내이동-시군구간 전입","명","594","535","613","630","562","552","598","572","578","568","657",
"46710","담양군","T32","시도내이동-시군구간 전출","명","642","625","618","617","644","542","597","627","559","592","622",
"46710","담양군","T40","시도간전입","명","5036","4672","4183","4250","4085","4148","4123","4216","4097","4156","4449",
"46710","담양군","T50","시도간전출","명","4782","4696","4336","4346","4053","3783","3819","4262","4159","4079","4034",
"46720","곡성군","T10","총전입","명","2898","2936","3384","3197","3367","2942","3100","2983","2648","2599","2694",
"46720","곡성군","T20","총전출","명","3286","3161","3033","3251","3200","3000","3090","3205","3098","3077","2802",
"46720","곡성군","T25","순이동","명","-388","-225","351","-54","167","-58","10","-222","-450","-478","-108",
"46720","곡성군","T30","시도내이동-시군구내","명","463","504","513","442","563","468","539","455","417","469","386",
"46720","곡성군","T31","시도내이동-시군구간 전입","명","451","435","575","539","535","480","495","457","467","408","411",
"46720","곡성군","T32","시도내이동-시군구간 전출","명","606","574","534","511","546","455","484","517","510","491","455",
"46720","곡성군","T40","시도간전입","명","1984","1997","2296","2216","2269","1994","2066","2071","1764","1722","1897",
"46720","곡성군","T50","시도간전출","명","2217","2083","1986","2298","2091","2077","2067","2233","2171","2117","1961",
"46730","구례군","T10","총전입","명","3155","2798","3058","3341","3206","3336","3531","3489","3051","2893","2742",
"46730","구례군","T20","총전출","명","2988","2969","2893","3071","2892","3042","3223","3651","3401","3481","2849",
"46730","구례군","T25","순이동","명","167","-171","165","270","314","294","308","-162","-350","-588","-107",
"46730","구례군","T30","시도내이동-시군구내","명","845","811","779","943","776","941","891","911","768","788","717",
"46730","구례군","T31","시도내이동-시군구간 전입","명","669","565","627","661","740","750","838","859","747","728","621",
"46730","구례군","T32","시도내이동-시군구간 전출","명","675","702","659","614","685","642","780","966","962","1007","770",
"46730","구례군","T40","시도간전입","명","1641","1422","1652","1737","1690","1645","1802","1719","1536","1377","1404",
"46730","구례군","T50","시도간전출","명","1468","1456","1455","1514","1431","1459","1552","1774","1671","1686","1362",
"46750","여천군","T10","총전입","명","0","0","0","0","0","0","0","0","0","0","0",
"46750","여천군","T20","총전출","명","0","0","0","0","0","0","0","0","0","0","0",
"46750","여천군","T25","순이동","명","0","0","0","0","0","0","0","0","0","0","0",
"46750","여천군","T30","시도내이동-시군구내","명","0","0","0","0","0","0","0","0","0","0","0",
"46750","여천군","T31","시도내이동-시군구간 전입","명","0","0","0","0","0","0","0","0","0","0","0",
"46750","여천군","T32","시도내이동-시군구간 전출","명","0","0","0","0","0","0","0","0","0","0","0",
"46750","여천군","T40","시도간전입","명","0","0","0","0","0","0","0","0","0","0","0",
"46750","여천군","T50","시도간전출","명","0","0","0","0","0","0","0","0","0","0","0",
"46770","고흥군","T10","총전입","명","6007","5852","5469","5664","5375","5071","5134","5606","5482","5627","5090",
"46770","고흥군","T20","총전출","명","6687","6141","5671","5884","5603","5256","5130","5749","5596","5827","5234",
"46770","고흥군","T25","순이동","명","-680","-289","-202","-220","-228","-185","4","-143","-114","-200","-144",
"46770","고흥군","T30","시도내이동-시군구내","명","1415","1247","1201","1315","1252","990","1102","1351","1390","1465","1244",
"46770","고흥군","T31","시도내이동-시군구간 전입","명","1392","1326","1336","1423","1283","1276","1301","1451","1371","1405","1202",
"46770","고흥군","T32","시도내이동-시군구간 전출","명","1805","1628","1513","1555","1572","1503","1489","1641","1535","1600","1388",
"46770","고흥군","T40","시도간전입","명","3200","3279","2932","2926","2840","2805","2731","2804","2721","2757","2644",
"46770","고흥군","T50","시도간전출","명","3467","3266","2957","3014","2779","2763","2539","2757","2671","2762","2602",
"46780","보성군","T10","총전입","명","4246","3876","3999","4560","4196","3802","3699","3848","3212","3562","3221",
"46780","보성군","T20","총전출","명","4974","4495","4431","4828","4450","4327","4038","4333","4145","4003","3534",
"46780","보성군","T25","순이동","명","-728","-619","-432","-268","-254","-525","-339","-485","-933","-441","-313",
"46780","보성군","T30","시도내이동-시군구내","명","807","712","752","956","726","763","646","725","587","655","580",
"46780","보성군","T31","시도내이동-시군구간 전입","명","1121","1058","1114","1275","1159","1056","1096","1207","958","1067","895",
"46780","보성군","T32","시도내이동-시군구간 전출","명","1451","1300","1315","1375","1331","1307","1307","1391","1383","1245","1059",
"46780","보성군","T40","시도간전입","명","2318","2106","2133","2329","2311","1983","1957","1916","1667","1840","1746",
"46780","보성군","T50","시도간전출","명","2716","2483","2364","2497","2393","2257","2085","2217","2175","2103","1895",
"46790","화순군","T10","총전입","명","8513","7179","7396","7311","6876","6382","6156","6518","5786","6441","6678",
"46790","화순군","T20","총전출","명","8887","7713","7806","8200","7638","6631","6474","6929","6679","6267","5988",
"46790","화순군","T25","순이동","명","-374","-534","-410","-889","-762","-249","-318","-411","-893","174","690",
"46790","화순군","T30","시도내이동-시군구내","명","1845","1485","1662","1630","1490","1164","1147","1206","1045","1168","1155",
"46790","화순군","T31","시도내이동-시군구간 전입","명","1149","956","1070","995","994","894","863","957","826","874","993",
"46790","화순군","T32","시도내이동-시군구간 전출","명","1109","983","1090","1122","1142","973","914","1003","910","839","820",
"46790","화순군","T40","시도간전입","명","5519","4738","4664","4686","4392","4324","4146","4355","3915","4399","4530",
"46790","화순군","T50","시도간전출","명","5933","5245","5054","5448","5006","4494","4413","4720","4724","4260","4013",
"46800","장흥군","T10","총전입","명","5536","5470","6269","6584","7184","3979","4014","3951","3339","3307","2859",
"46800","장흥군","T20","총전출","명","5109","5057","5637","6137","6613","6471","4212","4445","3796","3791","3593",
"46800","장흥군","T25","순이동","명","427","413","632","447","571","-2492","-198","-494","-457","-484","-734",
"46800","장흥군","T30","시도내이동-시군구내","명","1244","1312","1335","1410","1235","987","904","1059","842","773","640",
"46800","장흥군","T31","시도내이동-시군구간 전입","명","1235","1090","1327","1297","1452","807","877","880","752","666","643",
"46800","장흥군","T32","시도내이동-시군구간 전출","명","1110","1009","1150","1286","1376","1397","894","878","797","850","860",
"46800","장흥군","T40","시도간전입","명","3057","3068","3607","3877","4497","2185","2233","2012","1745","1868","1576",
"46800","장흥군","T50","시도간전출","명","2755","2736","3152","3441","4002","4087","2414","2508","2157","2168","2093",
"46810","강진군","T10","총전입","명","6890","4773","5135","4972","4333","3270","3143","3233","3073","3262","3037",
"46810","강진군","T20","총전출","명","6936","6047","5134","5063","5307","4099","3764","3733","3660","3627","3342",
"46810","강진군","T25","순이동","명","-46","-1274","1","-91","-974","-829","-621","-500","-587","-365","-305",
"46810","강진군","T30","시도내이동-시군구내","명","1144","1054","1195","1104","1078","795","778","807","779","989","779",
"46810","강진군","T31","시도내이동-시군구간 전입","명","1499","1186","1212","1144","951","822","701","757","759","762","729",
"46810","강진군","T32","시도내이동-시군구간 전출","명","1544","1414","1220","1232","1340","1003","909","871","907","869","941",
"46810","강진군","T40","시도간전입","명","4247","2533","2728","2724","2304","1653","1664","1669","1535","1511","1529",
"46810","강진군","T50","시도간전출","명","4248","3579","2719","2727","2889","2301","2077","2055","1974","1769","1622",
"46820","해남군","T10","총전입","명","7252","7419","6878","6811","6412","5963","5537","5475","5582","5431","5316",
"46820","해남군","T20","총전출","명","8118","7523","7286","7436","7165","6960","6815","6778","6668","6422","5991",
"46820","해남군","T25","순이동","명","-866","-104","-408","-625","-753","-997","-1278","-1303","-1086","-991","-675",
"46820","해남군","T30","시도내이동-시군구내","명","1795","1823","1751","1786","1689","1436","1399","1495","1625","1512","1333",
"46820","해남군","T31","시도내이동-시군구간 전입","명","1726","1819","1520","1496","1420","1456","1289","1275","1405","1314","1367",
"46820","해남군","T32","시도내이동-시군구간 전출","명","2047","1814","1880","1798","1661","1790","1830","1768","1688","1690","1615",
"46820","해남군","T40","시도간전입","명","3731","3777","3607","3529","3303","3071","2849","2705","2552","2605","2616",
"46820","해남군","T50","시도간전출","명","4276","3886","3655","3852","3815","3734","3586","3515","3355","3220","3043",
"46830","영암군","T10","총전입","명","7856","6937","6491","7292","6672","6167","5688","5592","6355","5772","6158",
"46830","영암군","T20","총전출","명","8031","7228","7579","7583","7435","7274","6966","6281","6281","6370","6345",
"46830","영암군","T25","순이동","명","-175","-291","-1088","-291","-763","-1107","-1278","-689","74","-598","-187",
"46830","영암군","T30","시도내이동-시군구내","명","1239","1161","1097","1243","1105","1054","964","990","1324","1016","915",
"46830","영암군","T31","시도내이동-시군구간 전입","명","2991","2447","2278","2573","2319","2249","2163","2070","2383","2126","2273",
"46830","영암군","T32","시도내이동-시군구간 전출","명","2917","2631","3181","3095","3010","2933","2724","2358","2100","2528","2563",
"46830","영암군","T40","시도간전입","명","3626","3329","3116","3476","3248","2864","2561","2532","2648","2630","2970",
"46830","영암군","T50","시도간전출","명","3875","3436","3301","3245","3320","3287","3278","2933","2857","2826","2867",
"46840","무안군","T10","총전입","명","12311","9890","13913","12972","10713","10058","10885","9407","8984","17995","17154",
"46840","무안군","T20","총전출","명","11087","9826","10195","10533","10107","10181","9881","10023","9570","12658","11661",
"46840","무안군","T25","순이동","명","1224","64","3718","2439","606","-123","1004","-616","-586","5337","5493",
"46840","무안군","T30","시도내이동-시군구내","명","1867","1397","1644","1639","1432","1277","1295","1147","1185","4156","3316",
"46840","무안군","T31","시도내이동-시군구간 전입","명","6542","5129","8729","7594","5747","5425","6056","5038","4589","9916","9174",
"46840","무안군","T32","시도내이동-시군구간 전출","명","5185","4670","4890","5197","4966","5072","4732","4906","4541","4562","4402",
"46840","무안군","T40","시도간전입","명","3902","3364","3540","3739","3534","3356","3534","3222","3210","3923","4664",
"46840","무안군","T50","시도간전출","명","4035","3759","3661","3697","3709","3832","3854","3970","3844","3940","3943",
"46860","함평군","T10","총전입","명","3662","3415","3616","3321","3555","3258","3682","3370","3065","2811","3017",
"46860","함평군","T20","총전출","명","4048","3533","3556","3672","3532","3485","3469","3954","3314","3264","3210",
"46860","함평군","T25","순이동","명","-386","-118","60","-351","23","-227","213","-584","-249","-453","-193",
"46860","함평군","T30","시도내이동-시군구내","명","574","490","520","451","595","612","514","689","528","520","568",
"46860","함평군","T31","시도내이동-시군구간 전입","명","666","609","684","565","573","601","685","611","552","443","484",
"46860","함평군","T32","시도내이동-시군구간 전출","명","723","708","600","685","658","633","663","665","622","564","640",
"46860","함평군","T40","시도간전입","명","2422","2316","2412","2305","2387","2045","2483","2070","1985","1848","1965",
"46860","함평군","T50","시도간전출","명","2751","2335","2436","2536","2279","2240","2292","2600","2164","2180","2002",
"46870","영광군","T10","총전입","명","5732","7197","7322","6154","5470","5283","4990","5299","5409","4926","4983",
"46870","영광군","T20","총전출","명","6156","6722","6754","6804","5821","5716","5593","5730","5609","5593","5641",
"46870","영광군","T25","순이동","명","-424","475","568","-650","-351","-433","-603","-431","-200","-667","-658",
"46870","영광군","T30","시도내이동-시군구내","명","1661","2105","1990","1893","1502","1416","1409","1537","1413","1377","1496",
"46870","영광군","T31","시도내이동-시군구간 전입","명","582","743","804","692","687","736","574","654","725","648","527",
"46870","영광군","T32","시도내이동-시군구간 전출","명","612","677","713","704","668","699","730","664","650","662","587",
"46870","영광군","T40","시도간전입","명","3489","4349","4528","3569","3281","3131","3007","3108","3271","2901","2960",
"46870","영광군","T50","시도간전출","명","3883","3940","4051","4207","3651","3601","3454","3529","3546","3554","3558",
"46880","장성군","T10","총전입","명","6725","6777","6462","6452","6260","5692","5894","6113","6574","5698","5720",
"46880","장성군","T20","총전출","명","6922","6662","6342","6411","6137","5883","5711","6251","6400","6715","6214",
"46880","장성군","T25","순이동","명","-197","115","120","41","123","-191","183","-138","174","-1017","-494",
"46880","장성군","T30","시도내이동-시군구내","명","862","1034","920","827","967","839","793","897","1145","869","965",
"46880","장성군","T31","시도내이동-시군구간 전입","명","509","521","528","501","530","441","548","514","511","499","465",
"46880","장성군","T32","시도내이동-시군구간 전출","명","553","479","560","575","563","544","567","573","584","602","581",
"46880","장성군","T40","시도간전입","명","5354","5222","5014","5124","4763","4412","4553","4702","4918","4330","4290",
"46880","장성군","T50","시도간전출","명","5507","5149","4862","5009","4607","4500","4351","4781","4671","5244","4668",
"46890","완도군","T10","총전입","명","5000","4648","4310","4275","4231","4048","3877","4070","3748","4055","3514",
"46890","완도군","T20","총전출","명","5029","4620","4364","4533","4134","4231","4108","4400","4233","4427","4196",
"46890","완도군","T25","순이동","명","-29","28","-54","-258","97","-183","-231","-330","-485","-372","-682",
"46890","완도군","T30","시도내이동-시군구내","명","835","873","725","832","795","767","809","970","797","977","869",
"46890","완도군","T31","시도내이동-시군구간 전입","명","1046","859","940","884","987","851","860","874","828","906","791",
"46890","완도군","T32","시도내이동-시군구간 전출","명","1170","985","1031","1005","943","1032","1016","993","993","1117","1087",
"46890","완도군","T40","시도간전입","명","3119","2916","2645","2559","2449","2430","2208","2226","2123","2172","1854",
"46890","완도군","T50","시도간전출","명","3024","2762","2608","2696","2396","2432","2283","2437","2443","2333","2240",
"46900","진도군","T10","총전입","명","2960","2893","2878","3008","2825","2676","2720","2630","2368","3846","2709",
"46900","진도군","T20","총전출","명","3054","3039","2924","3047","2900","2798","2759","2853","2610","3064","3408",
"46900","진도군","T25","순이동","명","-94","-146","-46","-39","-75","-122","-39","-223","-242","782","-699",
"46900","진도군","T30","시도내이동-시군구내","명","667","679","734","753","684","669","656","712","599","971","637",
"46900","진도군","T31","시도내이동-시군구간 전입","명","742","694","697","715","661","620","714","610","610","951","663",
"46900","진도군","T32","시도내이동-시군구간 전출","명","828","773","731","752","768","715","779","759","688","796","1039",
"46900","진도군","T40","시도간전입","명","1551","1520","1447","1540","1480","1387","1350","1308","1159","1924","1409",
"46900","진도군","T50","시도간전출","명","1559","1587","1459","1542","1448","1414","1324","1382","1323","1297","1732",
"46910","신안군","T10","총전입","명","4898","5083","5532","5217","4658","4284","4014","4119","3646","3620","3978",
"46910","신안군","T20","총전출","명","5683","5284","4985","5358","4824","4619","4261","4558","4246","4522","4024",
"46910","신안군","T25","순이동","명","-785","-201","547","-141","-166","-335","-247","-439","-600","-902","-46",
"46910","신안군","T30","시도내이동-시군구내","명","482","433","479","538","460","396","434","460","449","459","386",
"46910","신안군","T31","시도내이동-시군구간 전입","명","2407","2550","2805","2578","2159","2135","1993","2069","1783","1771","2017",
"46910","신안군","T32","시도내이동-시군구간 전출","명","3025","2762","2537","2704","2390","2341","2205","2326","2166","2435","2119",
"46910","신안군","T40","시도간전입","명","2009","2100","2248","2101","2039","1753","1587","1590","1414","1390","1575",
"46910","신안군","T50","시도간전출","명","2176","2089","1969","2116","1974","1882","1622","1772","1631","1628","1519",
"47","경상북도","T10","총전입","명","363511","335362","329118","337041","344730","315652","311061","309446","306511","317701","317866",
"47","경상북도","T20","총전출","명","358695","340222","330983","338029","345307","318803","316642","318671","311082","334679","314529",
"47","경상북도","T25","순이동","명","4816","-4860","-1865","-988","-577","-3151","-5581","-9225","-4571","-16978","3337",
"47","경상북도","T30","시도내이동-시군구내","명","163443","148144","146235","145694","148598","138749","140628","138178","131914","138869","131535",
"47","경상북도","T31","시도내이동-시군구간 전입","명","60091","56104","54971","55565","60511","54605","52607","53977","53785","57609","55875",
"47","경상북도","T32","시도내이동-시군구간 전출","명","60091","56104","54971","55565","60511","54605","52607","53977","53785","57609","55875",
"47","경상북도","T40","시도간전입","명","139977","131114","127912","135782","135621","122298","117826","117291","120812","121223","130456",
"47","경상북도","T50","시도간전출","명","135161","135974","129777","136770","136198","125449","123407","126516","125383","138201","127119",
"47110","포항시","T10","총전입","명","71054","67451","62883","62838","64149","53166","50957","56813","54676","61001","61243",
"47110","포항시","T20","총전출","명","70655","67520","64161","64773","65774","57352","54637","60785","57420","64528","58655",
"47110","포항시","T25","순이동","명","399","-69","-1278","-1935","-1625","-4186","-3680","-3972","-2744","-3527","2588",
"47110","포항시","T30","시도내이동-시군구내","명","44635","40828","38793","38399","37514","31366","29884","36081","33052","38170","33425",
"47110","포항시","T31","시도내이동-시군구간 전입","명","7000","6758","6398","6604","7635","5775","5337","5499","5726","6071","7147",
"47110","포항시","T32","시도내이동-시군구간 전출","명","6094","5704","5991","6101","6877","6051","5526","5603","5367","5592","5793",
"47110","포항시","T40","시도간전입","명","19419","19865","17692","17835","19000","16025","15736","15233","15898","16760","20671",
"47110","포항시","T50","시도간전출","명","19926","20988","19377","20273","21383","19935","19227","19101","19001","20766","19437",
"47130","경주시","T10","총전입","명","31550","30488","31183","29990","31815","28616","28866","30003","29148","29067","30156",
"47130","경주시","T20","총전출","명","33227","31871","31816","31484","33402","28591","29827","30124","29685","29929","29946",
"47130","경주시","T25","순이동","명","-1677","-1383","-633","-1494","-1587","25","-961","-121","-537","-862","210",
"47130","경주시","T30","시도내이동-시군구내","명","16108","15052","16046","14169","14288","12967","14785","15004","14033","13158","13542",
"47130","경주시","T31","시도내이동-시군구간 전입","명","3844","3825","3766","3819","4369","3565","3295","3349","3606","3702","3713",
"47130","경주시","T32","시도내이동-시군구간 전출","명","4663","4588","4246","4438","5362","4080","3626","3746","3686","4068","4530",
"47130","경주시","T40","시도간전입","명","11598","11611","11371","12002","13158","12084","10786","11650","11509","12207","12901",
"47130","경주시","T50","시도간전출","명","12456","12231","11524","12877","13752","11544","11416","11374","11966","12703","11874",
"47150","김천시","T10","총전입","명","19426","18692","17533","17704","25545","22286","18514","16107","18310","16981","17010",
"47150","김천시","T20","총전출","명","19386","19339","17693","17321","20764","20141","17648","17580","17797","17180","16548",
"47150","김천시","T25","순이동","명","40","-647","-160","383","4781","2145","866","-1473","513","-199","462",
"47150","김천시","T30","시도내이동-시군구내","명","9015","9472","8218","8388","10497","10821","8455","7718","8384","7101","6742",
"47150","김천시","T31","시도내이동-시군구간 전입","명","3770","3313","3496","3355","5203","4047","3492","2882","3399","3509","3722",
"47150","김천시","T32","시도내이동-시군구간 전출","명","3969","3665","3635","3213","3655","3147","2900","3113","2939","3154","3187",
"47150","김천시","T40","시도간전입","명","6641","5907","5819","5961","9845","7418","6567","5507","6527","6371","6546",
"47150","김천시","T50","시도간전출","명","6402","6202","5840","5720","6612","6173","6293","6749","6474","6925","6619",
"47170","안동시","T10","총전입","명","22478","20940","20537","22875","24765","20380","21070","20221","17774","21654","18412",
"47170","안동시","T20","총전출","명","22390","20969","20520","22547","24270","20734","23288","23681","19326","21983","19110",
"47170","안동시","T25","순이동","명","88","-29","17","328","495","-354","-2218","-3460","-1552","-329","-698",
"47170","안동시","T30","시도내이동-시군구내","명","12580","11200","10586","12598","13862","9647","10831","10701","8440","11205","9043",
"47170","안동시","T31","시도내이동-시군구간 전입","명","3296","3179","3119","3581","3683","3461","3557","3513","3746","4738","3713",
"47170","안동시","T32","시도내이동-시군구간 전출","명","2984","2847","2870","2946","3190","3976","5405","5779","4362","4035","3780",
"47170","안동시","T40","시도간전입","명","6602","6561","6832","6696","7220","7272","6682","6007","5588","5711","5656",
"47170","안동시","T50","시도간전출","명","6826","6922","7064","7003","7218","7111","7052","7201","6524","6743","6287",
"47190","구미시","T10","총전입","명","70818","58961","58371","54010","57976","56007","60601","50569","52378","52183","49357",
"47190","구미시","T20","총전출","명","66176","59391","59329","56632","61883","58881","60830","52609","55492","56607","53412",
"47190","구미시","T25","순이동","명","4642","-430","-958","-2622","-3907","-2874","-229","-2040","-3114","-4424","-4055",
"47190","구미시","T30","시도내이동-시군구내","명","35433","28643","28215","26668","28789","29964","34405","25953","27950","25977","24553",
"47190","구미시","T31","시도내이동-시군구간 전입","명","13732","11718","11302","10107","11507","10039","10465","9494","9436","10157","8843",
"47190","구미시","T32","시도내이동-시군구간 전출","명","10668","10247","10993","10516","12645","10598","8154","7846","8339","9070","9212",
"47190","구미시","T40","시도간전입","명","21653","18600","18854","17235","17680","16004","15731","15122","14992","16049","15961",
"47190","구미시","T50","시도간전출","명","20075","20501","20121","19448","20449","18319","18271","18810","19203","21560","19647",
"47210","영주시","T10","총전입","명","16384","14324","13768","13209","11947","15017","11902","11292","10054","10789","11783",
"47210","영주시","T20","총전출","명","16001","14759","14417","14745","12676","15169","12254","12383","11119","12056","11964",
"47210","영주시","T25","순이동","명","383","-435","-649","-1536","-729","-152","-352","-1091","-1065","-1267","-181",
"47210","영주시","T30","시도내이동-시군구내","명","8826","7320","7234","7593","6263","9068","6565","5992","5216","5744","6385",
"47210","영주시","T31","시도내이동-시군구간 전입","명","2052","1965","1749","1605","1660","1781","1586","1629","1584","1698","1735",
"47210","영주시","T32","시도내이동-시군구간 전출","명","1934","1974","1937","2131","1809","1651","1724","2006","1798","1882","1624",
"47210","영주시","T40","시도간전입","명","5506","5039","4785","4011","4024","4168","3751","3671","3254","3347","3663",
"47210","영주시","T50","시도간전출","명","5241","5465","5246","5021","4604","4450","3965","4385","4105","4430","3955",
"47230","영천시","T10","총전입","명","14686","11398","10715","12262","12106","11446","12270","13391","14290","14212","15631",
"47230","영천시","T20","총전출","명","13566","13571","11503","12136","11889","11154","11634","11864","13045","14057","14787",
"47230","영천시","T25","순이동","명","1120","-2173","-788","126","217","292","636","1527","1245","155","844",
"47230","영천시","T30","시도내이동-시군구내","명","4721","4469","4054","4481","4417","4003","4629","4399","4795","4855","5663",
"47230","영천시","T31","시도내이동-시군구간 전입","명","2923","2114","2006","2523","2475","2476","2363","2845","2832","3167","3283",
"47230","영천시","T32","시도내이동-시군구간 전출","명","2861","2838","2453","2425","2493","2321","2250","2373","2583","2944","2993",
"47230","영천시","T40","시도간전입","명","7042","4815","4655","5258","5214","4967","5278","6147","6663","6190","6685",
"47230","영천시","T50","시도간전출","명","5984","6264","4996","5230","4979","4830","4755","5092","5667","6258","6131",
"47250","상주시","T10","총전입","명","11735","11844","11188","13150","11672","10358","10200","10809","12144","10836","11463",
"47250","상주시","T20","총전출","명","12293","11921","11470","13021","11659","10267","10288","10690","11046","13440","11866",
"47250","상주시","T25","순이동","명","-558","-77","-282","129","13","91","-88","119","1098","-2604","-403",
"47250","상주시","T30","시도내이동-시군구내","명","5525","5443","5311","6832","5551","4375","4539","4594","4271","5209","5340",
"47250","상주시","T31","시도내이동-시군구간 전입","명","1983","1919","1855","2019","1924","2024","1816","2174","2702","1959","2206",
"47250","상주시","T32","시도내이동-시군구간 전출","명","2414","2118","2037","2010","2019","1922","1887","1980","2433","2750","2370",
"47250","상주시","T40","시도간전입","명","4227","4482","4022","4299","4197","3959","3845","4041","5171","3668","3917",
"47250","상주시","T50","시도간전출","명","4354","4360","4122","4179","4089","3970","3862","4116","4342","5481","4156",
"47280","문경시","T10","총전입","명","9228","8544","8322","8948","8346","7953","7253","7348","9097","9250","9828",
"47280","문경시","T20","총전출","명","9748","9151","8352","8481","8223","8702","8245","8237","8215","9552","9491",
"47280","문경시","T25","순이동","명","-520","-607","-30","467","123","-749","-992","-889","882","-302","337",
"47280","문경시","T30","시도내이동-시군구내","명","3443","3464","3406","3786","3262","3423","3211","3112","3169","3400","3029",
"47280","문경시","T31","시도내이동-시군구간 전입","명","1645","1475","1345","1479","1379","1396","1223","1407","1976","2021","2303",
"47280","문경시","T32","시도내이동-시군구간 전출","명","1960","1652","1399","1424","1555","1817","1734","1762","1687","2005","2194",
"47280","문경시","T40","시도간전입","명","4140","3605","3571","3683","3705","3134","2819","2829","3952","3829","4496",
"47280","문경시","T50","시도간전출","명","4345","4035","3547","3271","3406","3462","3300","3363","3359","4147","4268",
"47290","경산시","T10","총전입","명","38519","36812","38741","45149","40218","35124","35870","36768","36282","38546","43463",
"47290","경산시","T20","총전출","명","36706","35332","37497","41088","38472","35142","35078","35529","34344","37705","38315",
"47290","경산시","T25","순이동","명","1813","1480","1244","4061","1746","-18","792","1239","1938","841","5148",
"47290","경산시","T30","시도내이동-시군구내","명","13384","12789","14670","12840","14414","13613","13893","14428","13448","14386","15748",
"47290","경산시","T31","시도내이동-시군구간 전입","명","4753","4752","4486","5279","4933","4345","4064","4347","4284","5123","5162",
"47290","경산시","T32","시도내이동-시군구간 전출","명","4792","4135","4070","4732","4648","4144","3960","4286","4451","4877","5093",
"47290","경산시","T40","시도간전입","명","20382","19271","19585","27030","20871","17166","17913","17993","18550","19037","22553",
"47290","경산시","T50","시도간전출","명","18530","18408","18757","23516","19410","17385","17225","16815","16445","18442","17474",
