,대학교,대학교 좌표,반경,시도명,시군구명,행정동명,1km 이내 거리(m),상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,대학교_x,대학교_y
4588,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,676.0112655689275,소매,음/식료품소매,육류소매,129.004017754899,35.2094913662937,129.0043484364025,35.1946717161558
4589,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,778.7693370752208,생활서비스,이/미용/건강,비만/피부관리,129.006141589793,35.2107176538987,129.0043484364025,35.1946717161558
4590,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,759.7859848584606,관광/여가/오락,무도/유흥/가무,노래방,129.007242299684,35.2100234458496,129.0043484364025,35.1946717161558
4591,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,331.82319537055605,소매,사진/광학/정밀기기소매,핸드폰소매,129.01056559988,35.1954743540409,129.0043484364025,35.1946717161558
4592,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,846.648460629804,소매,의복의류,캐쥬얼/스포츠의류,129.007618506955,35.2111380386069,129.0043484364025,35.1946717161558
4593,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,51.6198744241367,음식,한식,한식/백반/한정식,129.007455193826,35.1979159999089,129.0043484364025,35.1946717161558
4594,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,594.6386583174756,소매,음/식료품소매,식료품점,129.012936791556,35.1954184875349,129.0043484364025,35.1946717161558
4595,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,563.2639006742248,생활서비스,이/미용/건강,여성미용실,129.006310765956,35.2075163138536,129.0043484364025,35.1946717161558
4596,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,871.2382670076338,소매,종합소매점,편의점,129.012375558313,35.2068257701834,129.0043484364025,35.1946717161558
4597,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,915.3927283381877,생활서비스,인력/고용/용역알선,인력공급/고용알선,128.994199491967,35.2032175754636,129.0043484364025,35.1946717161558
4598,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,487.7253742494422,음식,제과제빵떡케익,제과점,128.997200403511,35.1989563569999,129.0043484364025,35.1946717161558
4599,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,-104.93072411813165,생활서비스,이/미용/건강,여성미용실,129.00664102115,35.1951194426255,129.0043484364025,35.1946717161558
4600,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,170.008336418255,음식,한식,갈비/삼겹살,129.004850833889,35.2022282617985,129.0043484364025,35.1946717161558
4601,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,963.4024658907531,소매,화장품소매,화장품판매점,129.010275910413,35.2110978659927,129.0043484364025,35.1946717161558
4602,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,662.7448422913217,숙박,모텔/여관/여인숙,모텔/여관/여인숙,129.001602129838,35.2086460387389,129.0043484364025,35.1946717161558
4603,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,681.2605744013156,소매,음/식료품소매,수산물소매,129.004128570865,35.209571572418,129.0043484364025,35.1946717161558
4604,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,541.2711681999875,생활서비스,세탁/가사서비스,방앗간/정미소,129.004125899956,35.207570508411,129.0043484364025,35.1946717161558
4605,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,782.2354370804567,관광/여가/오락,무도/유흥/가무,노래방,128.994129419127,35.1965658752302,129.0043484364025,35.1946717161558
4606,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,790.7457429013984,소매,운동/경기용품소매,운동/경기용품,128.996522248384,35.2054699884359,129.0043484364025,35.1946717161558
4607,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,686.3880589395792,음식,한식,한식/백반/한정식,128.998978841013,35.206982110323,129.0043484364025,35.1946717161558
4608,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,727.0523915946424,소매,사진/광학/정밀기기소매,핸드폰소매,129.006788485966,35.2097387755922,129.0043484364025,35.1946717161558
4609,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,67.26764894190677,생활서비스,세탁/가사서비스,세탁소/빨래방,129.008187121036,35.1940519522708,129.0043484364025,35.1946717161558
4610,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,540.5485129995413,소매,음/식료품소매,정육점,129.004004881931,35.2075534841546,129.0043484364025,35.1946717161558
4611,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,350.0625458671914,소매,종합소매점,수퍼마켓,129.010721326812,35.1956353048551,129.0043484364025,35.1946717161558
4612,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,701.6736907868446,음식,한식,한식/백반/한정식,129.007046038211,35.2092498832311,129.0043484364025,35.1946717161558
4613,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,961.3453639924519,음식,한식,한식/백반/한정식,129.009286036866,35.2118723025466,129.0043484364025,35.1946717161558
4614,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,649.6961961553923,스포츠,실내운동시설,기타실내운동시설,128.995376208134,35.1970513994295,129.0043484364025,35.1946717161558
4615,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,662.2487411961308,소매,의복의류,일반의류,129.003707493535,35.2092685911773,129.0043484364025,35.1946717161558
4616,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,91.48646164682441,생활서비스,이/미용/건강,여성미용실,129.006070983674,35.2005415429201,129.0043484364025,35.1946717161558
4617,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,662.2487411961308,소매,의약/의료품소매,건강보조기구판매,129.003707493535,35.2092685911773,129.0043484364025,35.1946717161558
4618,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,776.5282876580941,음식,커피점/카페,커피전문점/카페/다방,128.994197934889,35.1967816470145,129.0043484364025,35.1946717161558
4619,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,845.24280437372,생활서비스,이/미용/건강,여성미용실,129.012336685523,35.2063483586672,129.0043484364025,35.1946717161558
4620,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,48.688722802749794,생활서비스,이/미용/건강,남성미용실,129.007272648112,35.1982510332898,129.0043484364025,35.1946717161558
4621,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,924.9083543916531,소매,의약/의료품소매,보청기판매,129.012097627612,35.2083244003498,129.0043484364025,35.1946717161558
4622,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,753.4225011526012,소매,자동차/자동차용품,자동차부품판매,128.999870348184,35.2089307693753,129.0043484364025,35.1946717161558
4623,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,791.0070408183569,음식,커피점/카페,커피전문점/카페/다방,129.00396107611,35.2111323659422,129.0043484364025,35.1946717161558
4624,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,592.6616011377687,소매,음/식료품소매,수산물소매,129.004244814513,35.2083086621847,129.0043484364025,35.1946717161558
4625,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,389.359031302802,음식,한식,기타고기요리,129.00287703579,35.2051471042669,129.0043484364025,35.1946717161558
4626,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,30.3576714815149,생활서비스,이/미용/건강,여성미용실,129.006956558187,35.198442954337,129.0043484364025,35.1946717161558
4627,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,660.9513966467696,관광/여가/오락,무도/유흥/가무,노래방,129.004619196199,35.2092790577273,129.0043484364025,35.1946717161558
4628,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,223.52408712772888,음식,한식,한식/백반/한정식,129.004124886541,35.2030275080045,129.0043484364025,35.1946717161558
4629,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,453.9968063181358,생활서비스,이/미용/건강,여성미용실,129.011549588994,35.1968993507498,129.0043484364025,35.1946717161558
4630,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,22.255295483993393,음식,커피점/카페,커피전문점/카페/다방,129.00530588704,35.1999439650974,129.0043484364025,35.1946717161558
4631,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,422.84988348897684,소매,자동차/자동차용품,자동차부품판매,129.00602308788,35.2055626875297,129.0043484364025,35.1946717161558
4632,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,734.4691224434462,소매,기타판매업,복권판매,128.99760623311,35.2061010500764,129.0043484364025,35.1946717161558
4633,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,508.0704549710365,학문/교육,학원기타,학원(종합),128.996584648901,35.1961941513069,129.0043484364025,35.1946717161558
4634,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,647.0357833855245,관광/여가/오락,무도/유흥/가무,노래방,129.004012650969,35.209076769186,129.0043484364025,35.1946717161558
4635,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,-45.24110813990001,음식,커피점/카페,커피전문점/카페/다방,129.006560797557,35.1975178114256,129.0043484364025,35.1946717161558
4636,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,846.648460629804,음식,양식,패밀리레스토랑,129.007618506955,35.2111380386069,129.0043484364025,35.1946717161558
4637,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,-4.691112754180665,관광/여가/오락,무도/유흥/가무,노래방,129.005464595461,35.1994558960745,129.0043484364025,35.1946717161558
4638,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,852.7924133694632,학문/교육,학원-어학,학원-외국어/어학,129.007968814849,35.2110449837951,129.0043484364025,35.1946717161558
4639,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,620.4866148273725,소매,가정/주방/인테리어,유리/페인트/철물건축자재,128.995700569732,35.1975354848285,129.0043484364025,35.1946717161558
4640,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,135.78342338662384,소매,기타판매업,가정용연료소매,129.004592616298,35.2017706948968,129.0043484364025,35.1946717161558
4641,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,-52.20604904121734,학문/교육,학원-보습교습입시,학원-입시,129.006149999839,35.198044032435,129.0043484364025,35.1946717161558
4642,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,300.7615817150013,소매,사무/문구/컴퓨터,사무/문구용품,129.004061554744,35.2041277300626,129.0043484364025,35.1946717161558
4643,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,924.5853472578092,생활서비스,자동차/이륜차,자동차정비/카센타,129.007883901472,35.2121724273937,129.0043484364025,35.1946717161558
4644,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,723.5872789161574,소매,건강/미용식품,건강식품판매,129.005945670396,35.2099711283594,129.0043484364025,35.1946717161558
4645,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,485.7813652896689,소매,건강/미용식품,건강원,129.003896286585,35.2067611610441,129.0043484364025,35.1946717161558
4646,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,-68.50039674949585,음식,커피점/카페,커피전문점/카페/다방,129.006979503561,35.194963391878,129.0043484364025,35.1946717161558
4647,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,704.6309289736807,생활서비스,이/미용/건강,남성미용실,129.01374502312,35.1977192852775,129.0043484364025,35.1946717161558
4648,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,36.06234287375963,소매,가정/주방/인테리어,지물판매,129.006623732656,35.1990586676168,129.0043484364025,35.1946717161558
4649,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,464.11117779902645,음식,양식,정통양식/경양식,129.004924647462,35.2064371438165,129.0043484364025,35.1946717161558
4650,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,441.12829374602575,음식,한식,해장국/감자탕,129.00436093816,35.2061443621816,129.0043484364025,35.1946717161558
4651,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천1동,979.0908580473861,음식,닭/오리요리,후라이드/양념치킨,129.011179586904,35.2104593497071,129.0043484364025,35.1946717161558
4652,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,-156.19340409121457,소매,책/서적/도서,서점,129.006180403368,35.1942759621985,129.0043484364025,35.1946717161558
4653,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,609.4162704854168,음식,커피점/카페,커피전문점/카페/다방,129.005005096791,35.2085096736458,129.0043484364025,35.1946717161558
4654,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,-107.14796364502305,음식,닭/오리요리,후라이드/양념치킨,129.006609638373,35.1952458983555,129.0043484364025,35.1946717161558
4655,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,457.4260131691053,생활서비스,개인/가정용품수리,컴퓨터수리,129.007730251327,35.2050707546119,129.0043484364025,35.1946717161558
4656,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,262.4298158214352,음식,한식,한식/백반/한정식,129.005764589279,35.2033023445672,129.0043484364025,35.1946717161558
4657,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,820.2149583071216,부동산,부동산중개,부동산중개,129.008943137887,35.209901117784,129.0043484364025,35.1946717161558
4658,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,578.7087526459144,소매,사진/광학/정밀기기소매,핸드폰소매,129.012749222877,35.1962313084116,129.0043484364025,35.1946717161558
4659,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,504.8366458552622,소매,가구소매,일반가구소매,129.00438312882,35.2070545824392,129.0043484364025,35.1946717161558
4660,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,438.5188868730264,음식,분식,국수/만두/칼국수,129.004118795365,35.2061013009547,129.0043484364025,35.1946717161558
4661,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,665.012720323954,소매,음/식료품소매,반찬가게,129.002662016063,35.2090969754031,129.0043484364025,35.1946717161558
4662,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,20.19465807551859,생활서비스,세탁/가사서비스,세탁소/빨래방,129.006889453311,35.1983443592778,129.0043484364025,35.1946717161558
4663,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,953.0255494546791,부동산,분양,건물분양-종합,128.993620580171,35.2025733250964,129.0043484364025,35.1946717161558
4664,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,757.6304310405637,소매,선물/팬시/기념품,꽃집/꽃배달,128.994290162944,35.1953386611593,129.0043484364025,35.1946717161558
4665,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,750.1488975554332,숙박,모텔/여관/여인숙,모텔/여관/여인숙,128.998201808467,35.2072048525496,129.0043484364025,35.1946717161558
4666,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,36.88949663816476,생활서비스,이/미용/건강,여성미용실,129.007847724687,35.1959116444323,129.0043484364025,35.1946717161558
4667,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,687.6130568901394,부동산,부동산중개,부동산중개,129.006201894071,35.209374082021,129.0043484364025,35.1946717161558
4668,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,718.0501912273196,음식,커피점/카페,커피전문점/카페/다방,129.009031768712,35.208187738878,129.0043484364025,35.1946717161558
4669,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,774.8865241423614,음식,한식,기타고기요리,128.994168177913,35.196141902393,129.0043484364025,35.1946717161558
4670,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,808.0051917379558,음식,별식/퓨전요리,죽전문점,129.007152813296,35.2107813575334,129.0043484364025,35.1946717161558
4671,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,654.4464426082055,음식,유흥주점,룸살롱/단란주점,129.003596123851,35.2091433197401,129.0043484364025,35.1946717161558
4672,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,97.55048412396934,음식,커피점/카페,커피전문점/카페/다방,129.005406948078,35.2010157815928,129.0043484364025,35.1946717161558
4673,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,519.5019375796024,음식,커피점/카페,커피전문점/카페/다방,129.001940275487,35.2066691958249,129.0043484364025,35.1946717161558
4674,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,604.7511257992005,소매,종합소매점,생활용품판매,129.004762946633,35.2084666138471,129.0043484364025,35.1946717161558
4675,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,333.79837570661095,소매,종합소매점,수퍼마켓,129.004967437767,35.2045618963677,129.0043484364025,35.1946717161558
4676,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,850.4889726219419,음식,커피점/카페,커피전문점/카페/다방,129.00489399915,35.2119719327631,129.0043484364025,35.1946717161558
4677,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,-11.601121633915795,소매,자동차/자동차용품,중고자동차판매,129.006472427464,35.1983658539372,129.0043484364025,35.1946717161558
4678,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,122.19084907512934,소매,종합소매점,편의점,129.005050473837,35.2014964781692,129.0043484364025,35.1946717161558
4679,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,736.0617704505255,음식,유흥주점,소주방/포장마차,129.009263496195,35.2082759464922,129.0043484364025,35.1946717161558
4680,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,259.76082019757087,음식,커피점/카페,커피전문점/카페/다방,129.001846535478,35.2026137122275,129.0043484364025,35.1946717161558
4681,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,873.0605488217268,음식,한식,한식/백반/한정식,129.005895589547,35.2121438934567,129.0043484364025,35.1946717161558
4682,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,274.2672402563909,소매,종합소매점,편의점,129.009942268529,35.1965702377919,129.0043484364025,35.1946717161558
4683,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,629.2972981640611,소매,가정/주방/인테리어,조명기구/전기용품,129.00081037966,35.2076700700898,129.0043484364025,35.1946717161558
4684,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,839.7571490176263,부동산,부동산중개,부동산중개,128.993557036774,35.1955519987318,129.0043484364025,35.1946717161558
4685,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,469.2077318231476,음식,분식,국수/만두/칼국수,129.002417030455,35.2061424432086,129.0043484364025,35.1946717161558
4686,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,52.709764255313075,음식,분식,라면김밥분식,129.006465031922,35.1995467380615,129.0043484364025,35.1946717161558
4687,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,601.2150320589091,음식,분식,라면김밥분식,128.996836386576,35.2015193075497,129.0043484364025,35.1946717161558
4688,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,700.9479301649264,생활서비스,개인서비스,번역/통역서비스,128.995013546834,35.1979287307022,129.0043484364025,35.1946717161558
4689,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,887.4078027852674,생활서비스,기타서비스업,상품권판매,129.008585808766,35.2112020957323,129.0043484364025,35.1946717161558
4690,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,555.7516088889568,소매,건강/미용식품,건강원,129.00273058851,35.2075279883543,129.0043484364025,35.1946717161558
4691,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,513.8153945629481,소매,기타판매업,유류판매,128.999887842626,35.2049825332424,129.0043484364025,35.1946717161558
4692,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,816.8280662609359,음식,한식,한식/백반/한정식,129.005852749302,35.211342012683,129.0043484364025,35.1946717161558
4693,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,508.5506719722541,음식,한식,한식/백반/한정식,129.003801336612,35.2070774348963,129.0043484364025,35.1946717161558
4694,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,290.6218863768087,소매,종합소매점,수퍼마켓,129.005835253274,35.2036893556177,129.0043484364025,35.1946717161558
4695,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,686.8325767746919,생활서비스,이/미용/건강,여성미용실,129.007479849954,35.2088045932921,129.0043484364025,35.1946717161558
4696,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,674.5763824298233,생활서비스,이/미용/건강,발/네일케어,129.006199558944,35.2091848095552,129.0043484364025,35.1946717161558
4697,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,96.83525466312892,소매,음/식료품소매,식료품점,129.004047574324,35.2012073390626,129.0043484364025,35.1946717161558
4698,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,378.03551211009574,소매,철물/난방/건설자재소매,열쇠판매/수리,129.010673158792,35.1979522824111,129.0043484364025,35.1946717161558
4699,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,494.07495469223636,소매,철물/난방/건설자재소매,열쇠판매/수리,129.001946606801,35.206290559353,129.0043484364025,35.1946717161558
4700,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,803.0173734698412,음식,제과제빵떡케익,제과점,128.996570467794,35.2058211341811,129.0043484364025,35.1946717161558
4701,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,792.5044072717601,음식,한식,한식/백반/한정식,128.99546218672,35.203198187446,129.0043484364025,35.1946717161558
4702,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,696.1890301005158,소매,종합소매점,편의점,128.994882644553,35.19619913226,129.0043484364025,35.1946717161558
4703,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,495.8608502242505,음식,중식,중국음식/중국집,129.007367690306,35.2059481201079,129.0043484364025,35.1946717161558
4704,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,647.0357833855245,음식,유흥주점,룸살롱/단란주점,129.004012650969,35.209076769186,129.0043484364025,35.1946717161558
4705,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,654.4464426082055,소매,화장품소매,화장품판매점,129.003596123851,35.2091433197401,129.0043484364025,35.1946717161558
4706,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포3동,120.68429920310444,생활서비스,이/미용/건강,여성미용실,129.007903195771,35.1986243710245,129.0043484364025,35.1946717161558
4707,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포1동,364.0685427723864,생활서비스,이/미용/건강,여성미용실,129.004632797168,35.2050333964698,129.0043484364025,35.1946717161558
4708,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,덕천2동,914.126147444339,생활서비스,이/미용/건강,비만/피부관리,129.006986264991,35.2124142577455,129.0043484364025,35.1946717161558
4709,부산과학기술대학교,"(129.00434843640252, 35.19467171615584)",361.77340974704043,부산광역시,북구,구포2동,-71.89133212324913,소매,가정/주방/인테리어,지물판매,129.002217563311,35.1970580695588,129.0043484364025,35.1946717161558
