"[11101HJG]행정구역(시군구)별","행정구역(시군구)별","[15110AA0]거주외국인별","거주외국인별","[C01]성별","성별","[Item]항목","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"11101HJG37390","칠곡군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","20","","","","","",
"11101HJG37390","칠곡군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","758","","","","","",
"11101HJG37400","예천군","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","42702","44212","46321","51082","53020","53718",
"11101HJG37400","예천군","15110AA000","합계","C001","계","16110AAA0","외국인","명","1109","1076","1244","1355","1497","1538",
"11101HJG37400","예천군","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","521","554","593","673","756","779",
"11101HJG37400","예천군","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","128","147","171","177","192","201",
"11101HJG37400","예천군","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","176","170","163","174","179","194",
"11101HJG37400","예천군","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","*","*","*","*","*","*",
"11101HJG37400","예천군","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","31","27","28","29","27","51",
"11101HJG37400","예천군","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","185","210","231","293","358","333",
"11101HJG37400","예천군","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","161","177","189","190","205","225",
"11101HJG37400","예천군","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","140","","","","","",
"11101HJG37400","예천군","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","21","","","","","",
"11101HJG37400","예천군","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","427","345","462","492","536","534",
"11101HJG37400","예천군","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","*","","","","","",
"11101HJG37400","예천군","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","408","","","","","",
"11101HJG37400","예천군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","16","","","","","",
"11101HJG37400","예천군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","395","","","","","",
"11101HJG37410","봉화군","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","31628","31262","31082","30872","30308","29945",
"11101HJG37410","봉화군","15110AA000","합계","C001","계","16110AAA0","외국인","명","639","666","723","825","880","890",
"11101HJG37410","봉화군","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","321","342","360","438","478","474",
"11101HJG37410","봉화군","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","65","69","76","84","87","82",
"11101HJG37410","봉화군","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","136","138","146","148","145","148",
"11101HJG37410","봉화군","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","-","*","*","*","*","*",
"11101HJG37410","봉화군","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","27","25","29","37","38","45",
"11101HJG37410","봉화군","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","93","110","109","169","208","199",
"11101HJG37410","봉화군","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","96","99","100","99","98","108",
"11101HJG37410","봉화군","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","70","","","","","",
"11101HJG37410","봉화군","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","26","","","","","",
"11101HJG37410","봉화군","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","222","225","263","288","304","308",
"11101HJG37410","봉화군","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","-","","","","","",
"11101HJG37410","봉화군","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","217","","","","","",
"11101HJG37410","봉화군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","5","","","","","",
"11101HJG37410","봉화군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","246","","","","","",
"11101HJG37420","울진군","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","49387","49043","48504","48057","47651","47151",
"11101HJG37420","울진군","15110AA000","합계","C001","계","16110AAA0","외국인","명","1645","1699","1908","2231","2486","2246",
"11101HJG37420","울진군","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","1345","1386","1543","1861","2086","1840",
"11101HJG37420","울진군","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","1037","1026","1127","1258","1333","1131",
"11101HJG37420","울진군","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","139","126","126","132","125","122",
"11101HJG37420","울진군","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","-","*","*","*","*","*",
"11101HJG37420","울진군","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","36","39","45","41","35","43",
"11101HJG37420","울진군","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","133","195","245","430","593","543",
"11101HJG37420","울진군","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","103","114","122","120","124","138",
"11101HJG37420","울진군","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","76","","","","","",
"11101HJG37420","울진군","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","27","","","","","",
"11101HJG37420","울진군","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","197","199","243","250","276","268",
"11101HJG37420","울진군","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","*","","","","","",
"11101HJG37420","울진군","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","192","","","","","",
"11101HJG37420","울진군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","*","","","","","",
"11101HJG37420","울진군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","264","","","","","",
"11101HJG37430","울릉군","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","8770","8490","8702","8729","8704","8444",
"11101HJG37430","울릉군","15110AA000","합계","C001","계","16110AAA0","외국인","명","188","219","241","292","309","277",
"11101HJG37430","울릉군","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","158","190","209","260","274","247",
"11101HJG37430","울릉군","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","101","125","130","162","151","136",
"11101HJG37430","울릉군","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","16","15","17","16","14","15",
"11101HJG37430","울릉군","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","-","*","*","*","*","*",
"11101HJG37430","울릉군","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","20","23","32","32","35","38",
"11101HJG37430","울릉군","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","21","27","30","50","74","58",
"11101HJG37430","울릉군","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","10","10","9","9","8","9",
"11101HJG37430","울릉군","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","8","","","","","",
"11101HJG37430","울릉군","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","*","","","","","",
"11101HJG37430","울릉군","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","20","19","23","23","27","21",
"11101HJG37430","울릉군","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","-","","","","","",
"11101HJG37430","울릉군","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","20","","","","","",
"11101HJG37430","울릉군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","-","","","","","",
"11101HJG37430","울릉군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","28","","","","","",
"11101HJG38","경상남도","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","3334524","3339633","3345293","3350350","3347209","3333056",
"11101HJG38","경상남도","15110AA000","합계","C001","계","16110AAA0","외국인","명","112387","114594","116379","123947","134675","125817",
"11101HJG38","경상남도","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","90361","92185","91072","97494","105908","96669",
"11101HJG38","경상남도","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","52900","50113","44877","43665","43162","37628",
"11101HJG38","경상남도","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","9249","9554","9738","9927","10305","10661",
"11101HJG38","경상남도","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","1671","1770","2559","3091","3640","3407",
"11101HJG38","경상남도","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","7040","8125","9157","9305","9413","9889",
"11101HJG38","경상남도","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","19501","22623","24741","31506","39388","35084",
"11101HJG38","경상남도","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","7550","8375","8987","9179","9691","10117",
"11101HJG38","경상남도","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","5883","","","","","",
"11101HJG38","경상남도","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","1667","","","","","",
"11101HJG38","경상남도","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","14476","14034","16320","17274","19076","19031",
"11101HJG38","경상남도","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","170","","","","","",
"11101HJG38","경상남도","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","13731","","","","","",
"11101HJG38","경상남도","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","575","","","","","",
"11101HJG38","경상남도","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","18238","","","","","",
"11101HJG38030","진주시","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","349788","352807","353209","352333","354166","352403",
"11101HJG38030","진주시","15110AA000","합계","C001","계","16110AAA0","외국인","명","6895","7098","7875","8855","9741","9053",
"11101HJG38030","진주시","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","4924","5140","5638","6492","7152","6426",
"11101HJG38030","진주시","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","2178","2070","2060","2310","2071","1852",
"11101HJG38030","진주시","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","728","755","781","800","848","902",
"11101HJG38030","진주시","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","584","637","956","1002","1270","991",
"11101HJG38030","진주시","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","247","261","274","293","274","294",
"11101HJG38030","진주시","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","1187","1417","1567","2087","2689","2387",
"11101HJG38030","진주시","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","632","725","775","811","850","894",
"11101HJG38030","진주시","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","507","","","","","",
"11101HJG38030","진주시","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","125","","","","","",
"11101HJG38030","진주시","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","1339","1233","1462","1552","1739","1733",
"11101HJG38030","진주시","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","16","","","","","",
"11101HJG38030","진주시","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","1268","","","","","",
"11101HJG38030","진주시","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","55","","","","","",
"11101HJG38030","진주시","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","1540","","","","","",
"11101HJG38050","통영시","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","137208","136035","132962","131407","129931","127984",
"11101HJG38050","통영시","15110AA000","합계","C001","계","16110AAA0","외국인","명","6289","6180","5693","6130","6725","6462",
"11101HJG38050","통영시","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","5090","5040","4413","4833","5339","5073",
"11101HJG38050","통영시","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","3412","3299","2779","2914","3046","2909",
"11101HJG38050","통영시","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","509","446","423","419","423","420",
"11101HJG38050","통영시","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","8","5","11","9","8","7",
"11101HJG38050","통영시","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","414","395","302","251","239","255",
"11101HJG38050","통영시","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","747","895","898","1240","1623","1482",
"11101HJG38050","통영시","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","403","438","448","426","450","461",
"11101HJG38050","통영시","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","315","","","","","",
"11101HJG38050","통영시","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","88","","","","","",
"11101HJG38050","통영시","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","796","702","832","871","936","928",
"11101HJG38050","통영시","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","8","","","","","",
"11101HJG38050","통영시","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","760","","","","","",
"11101HJG38050","통영시","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","28","","","","","",
"11101HJG38050","통영시","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","995","","","","","",
"11101HJG38060","사천시","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","113335","112394","111655","112248","111110","111184",
"11101HJG38060","사천시","15110AA000","합계","C001","계","16110AAA0","외국인","명","4428","4525","4541","5160","5803","5178",
"11101HJG38060","사천시","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","3592","3652","3578","4162","4747","4105",
"11101HJG38060","사천시","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","2315","2275","2155","2309","2361","1975",
"11101HJG38060","사천시","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","342","339","327","327","347","362",
"11101HJG38060","사천시","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","*","*","*","6","7","9",
"11101HJG38060","사천시","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","211","185","170","173","187","183",
"11101HJG38060","사천시","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","721","851","922","1347","1845","1576",
"11101HJG38060","사천시","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","272","305","317","321","335","349",
"11101HJG38060","사천시","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","217","","","","","",
"11101HJG38060","사천시","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","55","","","","","",
"11101HJG38060","사천시","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","564","568","646","677","721","724",
"11101HJG38060","사천시","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","8","","","","","",
"11101HJG38060","사천시","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","533","","","","","",
"11101HJG38060","사천시","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","23","","","","","",
"11101HJG38060","사천시","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","683","","","","","",
"11101HJG38070","김해시","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","534124","532912","536456","539401","549331","552427",
"11101HJG38070","김해시","15110AA000","합계","C001","계","16110AAA0","외국인","명","24960","25957","27293","29240","31744","29880",
"11101HJG38070","김해시","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","21607","22427","23387","25104","27061","25003",
"11101HJG38070","김해시","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","14279","13599","12413","11692","11132","9691",
"11101HJG38070","김해시","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","1477","1642","1719","1834","1976","2061",
"11101HJG38070","김해시","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","291","352","722","1040","1077","970",
"11101HJG38070","김해시","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","1860","2337","2887","3162","3287","3418",
"11101HJG38070","김해시","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","3700","4497","5646","7376","9589","8863",
"11101HJG38070","김해시","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","1259","1372","1506","1581","1709","1855",
"11101HJG38070","김해시","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","950","","","","","",
"11101HJG38070","김해시","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","309","","","","","",
"11101HJG38070","김해시","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","2094","2158","2400","2555","2974","3022",
"11101HJG38070","김해시","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","33","","","","","",
"11101HJG38070","김해시","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","1968","","","","","",
"11101HJG38070","김해시","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","93","","","","","",
"11101HJG38070","김해시","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","2876","","","","","",
"11101HJG38080","밀양시","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","103069","103941","103894","103762","103402","103228",
"11101HJG38080","밀양시","15110AA000","합계","C001","계","16110AAA0","외국인","명","3067","3422","3883","4416","5153","4887",
"11101HJG38080","밀양시","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","2313","2655","2981","3483","4125","3851",
"11101HJG38080","밀양시","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","1413","1662","1786","1891","2137","1949",
"11101HJG38080","밀양시","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","306","306","308","311","337","333",
"11101HJG38080","밀양시","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","27","30","45","60","27","20",
"11101HJG38080","밀양시","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","120","134","130","145","137","150",
"11101HJG38080","밀양시","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","447","523","712","1076","1487","1399",
"11101HJG38080","밀양시","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","218","254","280","280","304","318",
"11101HJG38080","밀양시","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","178","","","","","",
"11101HJG38080","밀양시","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","40","","","","","",
"11101HJG38080","밀양시","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","536","513","622","653","724","718",
"11101HJG38080","밀양시","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","*","","","","","",
"11101HJG38080","밀양시","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","511","","","","","",
"11101HJG38080","밀양시","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","23","","","","","",
"11101HJG38080","밀양시","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","610","","","","","",
"11101HJG38090","거제시","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","261371","262986","257847","252889","251226","246965",
"11101HJG38090","거제시","15110AA000","합계","C001","계","16110AAA0","외국인","명","14381","14340","12267","11506","13129","11918",
"11101HJG38090","거제시","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","12394","12277","9978","9165","10586","9362",
"11101HJG38090","거제시","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","6531","6364","4575","3749","4204","3399",
"11101HJG38090","거제시","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","883","926","901","833","873","897",
"11101HJG38090","거제시","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","24","20","50","92","119","137",
"11101HJG38090","거제시","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","608","717","879","691","822","946",
"11101HJG38090","거제시","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","4348","4250","3573","3800","4568","3983",
"11101HJG38090","거제시","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","630","715","785","787","855","889",
"11101HJG38090","거제시","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","475","","","","","",
"11101HJG38090","거제시","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","155","","","","","",
"11101HJG38090","거제시","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","1357","1348","1504","1554","1688","1667",
"11101HJG38090","거제시","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","11","","","","","",
"11101HJG38090","거제시","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","1282","","","","","",
"11101HJG38090","거제시","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","64","","","","","",
"11101HJG38090","거제시","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","1649","","","","","",
"11101HJG38100","양산시","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","297532","310731","332596","344993","347221","351206",
"11101HJG38100","양산시","15110AA000","합계","C001","계","16110AAA0","외국인","명","8847","9310","9809","10680","11685","11272",
"11101HJG38100","양산시","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","6913","7265","7459","8174","8929","8462",
"11101HJG38100","양산시","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","3755","3581","3316","3275","3237","2839",
"11101HJG38100","양산시","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","801","940","972","1081","1115","1152",
"11101HJG38100","양산시","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","100","102","81","94","167","312",
"11101HJG38100","양산시","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","664","813","940","998","1038","1113",
"11101HJG38100","양산시","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","1593","1829","2150","2726","3372","3046",
"11101HJG38100","양산시","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","718","822","923","941","978","1038",
"11101HJG38100","양산시","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","524","","","","","",
"11101HJG38100","양산시","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","194","","","","","",
"11101HJG38100","양산시","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","1216","1223","1427","1565","1778","1772",
"11101HJG38100","양산시","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","18","","","","","",
"11101HJG38100","양산시","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","1135","","","","","",
"11101HJG38100","양산시","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","63","","","","","",
"11101HJG38100","양산시","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","1617","","","","","",
"11101HJG38010","창원시","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","1059241","1053551","1045559","1044215","1036862","1029389",
"11101HJG38010","창원시","15110AA000","합계","C001","계","16110AAA0","외국인","명","24707","24881","25488","26827","28101","26400",
"11101HJG38010","창원시","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","19531","19523","19468","20469","21224","19451",
"11101HJG38010","창원시","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","10503","8990","8031","7551","7013","5926",
"11101HJG38010","창원시","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","2484","2573","2694","2718","2752","2881",
"11101HJG38010","창원시","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","571","577","676","774","948","941",
"11101HJG38010","창원시","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","1974","2247","2495","2517","2442","2575",
"11101HJG38010","창원시","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","3999","5136","5572","6909","8069","7128",
"11101HJG38010","창원시","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","1875","2074","2227","2294","2429","2518",
"11101HJG38010","창원시","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","1461","","","","","",
"11101HJG38010","창원시","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","414","","","","","",
"11101HJG38010","창원시","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","3301","3284","3793","4064","4448","4431",
"11101HJG38010","창원시","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","55","","","","","",
"11101HJG38010","창원시","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","3121","","","","","",
"11101HJG38010","창원시","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","125","","","","","",
"11101HJG38010","창원시","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","4663","","","","","",
"11101HJG3801011","의창구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","255200","250789","250560","251931","256001","262203",
"11101HJG3801011","의창구","15110AA000","합계","C001","계","16110AAA0","외국인","명","5991","6132","6530","6886","7052","6727",
"11101HJG3801011","의창구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","4544","4607","4834","5074","5100","4770",
"11101HJG3801011","의창구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","2159","1951","1880","1716","1519","1277",
"11101HJG3801011","의창구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","647","691","705","719","731","760",
"11101HJG3801011","의창구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","224","219","275","311","299","268",
"11101HJG3801011","의창구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","515","590","665","655","607","644",
"11101HJG3801011","의창구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","999","1156","1309","1673","1944","1821",
"11101HJG3801011","의창구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","503","569","620","644","681","699",
"11101HJG3801011","의창구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","402","","","","","",
"11101HJG3801011","의창구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","101","","","","","",
"11101HJG3801011","의창구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","944","956","1076","1168","1271","1258",
"11101HJG3801011","의창구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","19","","","","","",
"11101HJG3801011","의창구","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","891","","","","","",
"11101HJG3801011","의창구","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","34","","","","","",
"11101HJG3801011","의창구","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","1247","","","","","",
"11101HJG3801012","성산구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","234908","230552","226726","225894","219951","213607",
"11101HJG3801012","성산구","15110AA000","합계","C001","계","16110AAA0","외국인","명","6187","6000","5948","6173","6338","5687",
