,기준연도,학교종류,설립구분,지역,상태,학교,학생정원,학생모집정지인원,총재학생,정원내재학생,정원외재학생,재학생충원율[총재학생/(학생정원-정지인원)x100],정원내학생충원율[정원내재학생/(학생정원-정지인원)x100]
231,2019,대학교,사립,경기,기존,한국항공대학교 ,3369.0,0.0,3954.0,3471.0,483.0,117.4,103.0
232,2019,대학교,국립,부산,기존,한국해양대학교 ,5771.0,0.0,6506.0,5741.0,765.0,112.7,99.5
233,2019,대학교,사립,대전,기존,한남대학교 ,10795.0,0.0,12337.0,11407.0,930.0,114.3,105.7
234,2019,대학교,사립,경북,기존,한동대학교 ,2922.0,0.0,3956.0,3511.0,445.0,135.4,120.2
235,2019,대학교,사립,강원,기존,한라대학교 ,3600.0,0.0,3668.0,3469.0,199.0,101.9,96.4
236,2019,대학교,사립,전남,기존,한려대학교 ,1370.0,0.0,415.0,370.0,45.0,30.3,27.0
237,2019,대학교,사립,강원,기존,한림대학교 ,6996.0,0.0,8099.0,7278.0,821.0,115.8,104.0
238,2019,대학교,국립,대전,기존,한밭대학교 ,7424.0,0.0,8768.0,7655.0,1113.0,118.1,103.1
239,2019,산업대학,국립,대전,폐교,한밭대학교(산업대) ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2019,대학교,사립,경기,폐교,한북대학교 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2019,대학교,사립,충남,기존,한서대학교 ,6414.0,0.0,6888.0,6160.0,728.0,107.4,96.0
242,2019,대학교,사립,서울,기존,한성대학교 ,5854.0,0.0,6568.0,5879.0,689.0,112.2,100.4
243,2019,대학교,사립,경기,기존,한세대학교 ,2312.0,0.0,2728.0,2447.0,281.0,118.0,105.8
244,2019,대학교,사립,경기,기존,한신대학교 ,4722.0,0.0,5198.0,4823.0,375.0,110.1,102.1
245,2019,대학교,사립,서울,기존,한양대학교 ,11530.0,0.0,16142.0,12312.0,3830.0,140.0,106.8
246,2019,대학교,사립,경기,기존,한양대학교(ERICA) _분교,7478.0,0.0,9023.0,7683.0,1340.0,120.7,102.7
247,2019,사이버대학(대학),사립,서울,기존,한양사이버대학교 ,10480.0,0.0,14278.0,10048.0,4230.0,136.2,95.9
248,2019,대학교,사립,전북,기존,한일장신대학교 ,906.0,0.0,937.0,785.0,152.0,103.4,86.6
249,2019,대학교,사립,경기,기존,협성대학교 ,4108.0,0.0,4295.0,3820.0,475.0,104.6,93.0
250,2019,대학교,사립,광주,기존,호남대학교 ,6248.0,0.0,7001.0,6066.0,935.0,112.1,97.1
251,2019,대학교,사립,광주,기존,호남신학대학교 ,605.0,0.0,523.0,521.0,2.0,86.4,86.1
252,2019,대학교,사립,충남,기존,호서대학교 ,11607.0,0.0,11844.0,10839.0,1005.0,102.0,93.4
253,2019,산업대학,사립,전북,기존,호원대학교 ,4807.0,0.0,5472.0,4332.0,1140.0,113.8,90.1
254,2019,대학교,사립,서울,기존,홍익대학교 ,9737.0,0.0,12339.0,10079.0,2260.0,126.7,103.5
255,2019,대학교,사립,세종,기존,홍익대학교 _제2캠퍼스,5419.0,0.0,5851.0,5347.0,504.0,108.0,98.7
256,2019,사이버대학(대학),사립,부산,기존,화신사이버대학교 ,1430.0,0.0,1193.0,1096.0,97.0,83.4,76.6
