,기준연도,학교종류,설립구분,지역,상태,학교,학생정원,학생모집정지인원,총재학생,정원내재학생,정원외재학생,재학생충원율[총재학생/(학생정원-정지인원)x100],정원내학생충원율[정원내재학생/(학생정원-정지인원)x100]
231,2020,대학교,사립,경북,기존,한동대학교 ,2916.0,0.0,3889.0,3462.0,427.0,133.4,118.7
232,2020,대학교,사립,강원,기존,한라대학교 ,3573.0,0.0,3730.0,3522.0,208.0,104.4,98.6
233,2020,대학교,사립,전남,기존,한려대학교 ,1205.0,0.0,373.0,338.0,35.0,31.0,28.0
234,2020,대학교,사립,강원,기존,한림대학교 ,6996.0,0.0,7800.0,7157.0,643.0,111.5,102.3
235,2020,대학교,국립,대전,기존,한밭대학교 ,7409.0,0.0,8789.0,7701.0,1088.0,118.6,103.9
236,2020,대학교,사립,경기,폐교,한북대학교 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2020,대학교,사립,충남,기존,한서대학교 ,6365.0,0.0,6934.0,6178.0,756.0,108.9,97.1
238,2020,대학교,사립,서울,기존,한성대학교 ,5832.0,0.0,6567.0,5814.0,753.0,112.6,99.7
239,2020,대학교,사립,경기,기존,한세대학교 ,2288.0,0.0,2624.0,2378.0,246.0,114.7,103.9
240,2020,대학교,사립,경기,기존,한신대학교 ,4703.0,0.0,5267.0,4830.0,437.0,112.0,102.7
241,2020,대학교,사립,서울,기존,한양대학교 ,11481.0,0.0,15709.0,11950.0,3759.0,136.8,104.1
242,2020,대학교,사립,경기,기존,한양대학교(ERICA) _분교,7447.0,0.0,9176.0,7651.0,1525.0,123.2,102.7
243,2020,사이버대학(대학),사립,서울,기존,한양사이버대학교 ,10515.0,0.0,15065.0,10450.0,4615.0,143.3,99.4
244,2020,대학교,사립,전북,기존,한일장신대학교 ,886.0,0.0,909.0,751.0,158.0,102.6,84.8
245,2020,대학교,사립,경기,기존,협성대학교 ,4052.0,0.0,4152.0,3752.0,400.0,102.5,92.6
246,2020,대학교,사립,광주,기존,호남대학교 ,6248.0,0.0,7074.0,6157.0,917.0,113.2,98.5
247,2020,대학교,사립,광주,기존,호남신학대학교 ,584.0,0.0,526.0,523.0,3.0,90.1,89.6
248,2020,대학교,사립,충남,기존,호서대학교 ,11562.0,0.0,12620.0,11522.0,1098.0,109.2,99.7
249,2020,산업대학,사립,전북,기존,호원대학교 ,4634.0,0.0,5436.0,4177.0,1259.0,117.3,90.1
250,2020,대학교,사립,서울,기존,홍익대학교 ,9629.0,0.0,12136.0,9834.0,2302.0,126.0,102.1
251,2020,대학교,사립,세종,기존,홍익대학교 _제2캠퍼스,5316.0,0.0,5865.0,5383.0,482.0,110.3,101.3
252,2020,사이버대학(대학),사립,부산,기존,화신사이버대학교 ,1490.0,0.0,1397.0,1206.0,191.0,93.8,80.9
