소재지(시군구)별,문화시설별,항목,단위,2020 년
보령시,과학관,시설수,개,
보령시,과학관,면적,㎡,
보령시,문화산업단지,시설수,개,
보령시,문화산업단지,면적,㎡,
보령시,문화산업진흥시설,시설수,개,
보령시,문화산업진흥시설,면적,㎡,
보령시,지방문화원,시설수,개,
보령시,지방문화원,면적,㎡,
보령시,문화예술진흥시설,시설수,개,3
보령시,문화예술진흥시설,면적,㎡,40339
보령시,전시시설,시설수,개,
보령시,전시시설,면적,㎡,
보령시,국제회의시설,시설수,개,
보령시,국제회의시설,면적,㎡,
보령시,공공도서관,시설수,개,
보령시,공공도서관,면적,㎡,
보령시,전문도서관,시설수,개,
보령시,전문도서관,면적,㎡,
아산시,계,시설수,개,2
아산시,계,면적,㎡,10125
아산시,공연장,시설수,개,
아산시,공연장,면적,㎡,
아산시,박물관,시설수,개,
아산시,박물관,면적,㎡,
아산시,미술관,시설수,개,
아산시,미술관,면적,㎡,
아산시,과학관,시설수,개,
아산시,과학관,면적,㎡,
아산시,문화산업단지,시설수,개,
아산시,문화산업단지,면적,㎡,
아산시,문화산업진흥시설,시설수,개,
아산시,문화산업진흥시설,면적,㎡,
아산시,지방문화원,시설수,개,
아산시,지방문화원,면적,㎡,
아산시,문화예술진흥시설,시설수,개,1
아산시,문화예술진흥시설,면적,㎡,7255
아산시,전시시설,시설수,개,
아산시,전시시설,면적,㎡,
아산시,국제회의시설,시설수,개,
아산시,국제회의시설,면적,㎡,
아산시,공공도서관,시설수,개,1
아산시,공공도서관,면적,㎡,2870
아산시,전문도서관,시설수,개,
아산시,전문도서관,면적,㎡,
서산시,계,시설수,개,6
서산시,계,면적,㎡,334165
서산시,공연장,시설수,개,
서산시,공연장,면적,㎡,
서산시,박물관,시설수,개,
서산시,박물관,면적,㎡,
서산시,미술관,시설수,개,
서산시,미술관,면적,㎡,
서산시,과학관,시설수,개,
서산시,과학관,면적,㎡,
서산시,문화산업단지,시설수,개,
서산시,문화산업단지,면적,㎡,
서산시,문화산업진흥시설,시설수,개,
서산시,문화산업진흥시설,면적,㎡,
서산시,지방문화원,시설수,개,
서산시,지방문화원,면적,㎡,
서산시,문화예술진흥시설,시설수,개,6
서산시,문화예술진흥시설,면적,㎡,334165
서산시,전시시설,시설수,개,
서산시,전시시설,면적,㎡,
서산시,국제회의시설,시설수,개,
서산시,국제회의시설,면적,㎡,
서산시,공공도서관,시설수,개,
서산시,공공도서관,면적,㎡,
서산시,전문도서관,시설수,개,
서산시,전문도서관,면적,㎡,
계룡시,계,시설수,개,3
계룡시,계,면적,㎡,33136
계룡시,공연장,시설수,개,
계룡시,공연장,면적,㎡,
계룡시,박물관,시설수,개,
계룡시,박물관,면적,㎡,
계룡시,미술관,시설수,개,
계룡시,미술관,면적,㎡,
계룡시,과학관,시설수,개,
계룡시,과학관,면적,㎡,
계룡시,문화산업단지,시설수,개,
계룡시,문화산업단지,면적,㎡,
계룡시,문화산업진흥시설,시설수,개,
계룡시,문화산업진흥시설,면적,㎡,
계룡시,지방문화원,시설수,개,
계룡시,지방문화원,면적,㎡,
계룡시,문화예술진흥시설,시설수,개,1
계룡시,문화예술진흥시설,면적,㎡,26860
계룡시,전시시설,시설수,개,
계룡시,전시시설,면적,㎡,
계룡시,국제회의시설,시설수,개,
계룡시,국제회의시설,면적,㎡,
계룡시,공공도서관,시설수,개,2
계룡시,공공도서관,면적,㎡,6276
계룡시,전문도서관,시설수,개,
계룡시,전문도서관,면적,㎡,
논산시,계,시설수,개,4
논산시,계,면적,㎡,376530
논산시,공연장,시설수,개,
논산시,공연장,면적,㎡,
논산시,박물관,시설수,개,
논산시,박물관,면적,㎡,
논산시,미술관,시설수,개,
논산시,미술관,면적,㎡,
논산시,과학관,시설수,개,1
논산시,과학관,면적,㎡,271589
논산시,문화산업단지,시설수,개,
논산시,문화산업단지,면적,㎡,
논산시,문화산업진흥시설,시설수,개,
논산시,문화산업진흥시설,면적,㎡,
논산시,지방문화원,시설수,개,1
논산시,지방문화원,면적,㎡,91709
논산시,문화예술진흥시설,시설수,개,
논산시,문화예술진흥시설,면적,㎡,
논산시,전시시설,시설수,개,
논산시,전시시설,면적,㎡,
논산시,국제회의시설,시설수,개,
논산시,국제회의시설,면적,㎡,
논산시,공공도서관,시설수,개,2
논산시,공공도서관,면적,㎡,13232
논산시,전문도서관,시설수,개,
논산시,전문도서관,면적,㎡,
당진시,계,시설수,개,5
당진시,계,면적,㎡,374364
당진시,공연장,시설수,개,
당진시,공연장,면적,㎡,
당진시,박물관,시설수,개,
당진시,박물관,면적,㎡,
당진시,미술관,시설수,개,
당진시,미술관,면적,㎡,
당진시,과학관,시설수,개,
당진시,과학관,면적,㎡,
당진시,문화산업단지,시설수,개,
당진시,문화산업단지,면적,㎡,
당진시,문화산업진흥시설,시설수,개,
당진시,문화산업진흥시설,면적,㎡,
당진시,지방문화원,시설수,개,
당진시,지방문화원,면적,㎡,
당진시,문화예술진흥시설,시설수,개,5
당진시,문화예술진흥시설,면적,㎡,374364
당진시,전시시설,시설수,개,
당진시,전시시설,면적,㎡,
당진시,국제회의시설,시설수,개,
당진시,국제회의시설,면적,㎡,
당진시,공공도서관,시설수,개,
당진시,공공도서관,면적,㎡,
당진시,전문도서관,시설수,개,
당진시,전문도서관,면적,㎡,
금산군,계,시설수,개,1
금산군,계,면적,㎡,38846
금산군,공연장,시설수,개,
금산군,공연장,면적,㎡,
금산군,박물관,시설수,개,
금산군,박물관,면적,㎡,
금산군,미술관,시설수,개,
금산군,미술관,면적,㎡,
금산군,과학관,시설수,개,
금산군,과학관,면적,㎡,
금산군,문화산업단지,시설수,개,
금산군,문화산업단지,면적,㎡,
금산군,문화산업진흥시설,시설수,개,
금산군,문화산업진흥시설,면적,㎡,
금산군,지방문화원,시설수,개,
금산군,지방문화원,면적,㎡,
금산군,문화예술진흥시설,시설수,개,1
금산군,문화예술진흥시설,면적,㎡,38846
금산군,전시시설,시설수,개,
금산군,전시시설,면적,㎡,
금산군,국제회의시설,시설수,개,
금산군,국제회의시설,면적,㎡,
금산군,공공도서관,시설수,개,
금산군,공공도서관,면적,㎡,
금산군,전문도서관,시설수,개,
금산군,전문도서관,면적,㎡,
부여군,계,시설수,개,5
부여군,계,면적,㎡,90250
부여군,공연장,시설수,개,
부여군,공연장,면적,㎡,
부여군,박물관,시설수,개,
부여군,박물관,면적,㎡,
부여군,미술관,시설수,개,
부여군,미술관,면적,㎡,
부여군,과학관,시설수,개,2
부여군,과학관,면적,㎡,83931
부여군,문화산업단지,시설수,개,
부여군,문화산업단지,면적,㎡,
부여군,문화산업진흥시설,시설수,개,
부여군,문화산업진흥시설,면적,㎡,
부여군,지방문화원,시설수,개,
부여군,지방문화원,면적,㎡,
부여군,문화예술진흥시설,시설수,개,1
부여군,문화예술진흥시설,면적,㎡,1739
부여군,전시시설,시설수,개,
부여군,전시시설,면적,㎡,
부여군,국제회의시설,시설수,개,
부여군,국제회의시설,면적,㎡,
부여군,공공도서관,시설수,개,2
부여군,공공도서관,면적,㎡,4580
부여군,전문도서관,시설수,개,
부여군,전문도서관,면적,㎡,
청양군,계,시설수,개,2
청양군,계,면적,㎡,37318
청양군,공연장,시설수,개,
청양군,공연장,면적,㎡,
청양군,박물관,시설수,개,
청양군,박물관,면적,㎡,
청양군,미술관,시설수,개,
청양군,미술관,면적,㎡,
청양군,과학관,시설수,개,
청양군,과학관,면적,㎡,
청양군,문화산업단지,시설수,개,
청양군,문화산업단지,면적,㎡,
청양군,문화산업진흥시설,시설수,개,
청양군,문화산업진흥시설,면적,㎡,
청양군,지방문화원,시설수,개,
청양군,지방문화원,면적,㎡,
청양군,문화예술진흥시설,시설수,개,1
청양군,문화예술진흥시설,면적,㎡,31106
청양군,전시시설,시설수,개,
청양군,전시시설,면적,㎡,
청양군,국제회의시설,시설수,개,
청양군,국제회의시설,면적,㎡,
청양군,공공도서관,시설수,개,1
청양군,공공도서관,면적,㎡,6212
청양군,전문도서관,시설수,개,
청양군,전문도서관,면적,㎡,
홍성군,계,시설수,개,1
홍성군,계,면적,㎡,14218
홍성군,공연장,시설수,개,
홍성군,공연장,면적,㎡,
홍성군,박물관,시설수,개,
홍성군,박물관,면적,㎡,
홍성군,미술관,시설수,개,
홍성군,미술관,면적,㎡,
홍성군,과학관,시설수,개,
홍성군,과학관,면적,㎡,
홍성군,문화산업단지,시설수,개,
홍성군,문화산업단지,면적,㎡,
홍성군,문화산업진흥시설,시설수,개,
홍성군,문화산업진흥시설,면적,㎡,
홍성군,지방문화원,시설수,개,
홍성군,지방문화원,면적,㎡,
홍성군,문화예술진흥시설,시설수,개,1
홍성군,문화예술진흥시설,면적,㎡,14218
홍성군,전시시설,시설수,개,
홍성군,전시시설,면적,㎡,
홍성군,국제회의시설,시설수,개,
홍성군,국제회의시설,면적,㎡,
홍성군,공공도서관,시설수,개,
홍성군,공공도서관,면적,㎡,
홍성군,전문도서관,시설수,개,
홍성군,전문도서관,면적,㎡,
예산군,계,시설수,개,1
예산군,계,면적,㎡,97858
예산군,공연장,시설수,개,
예산군,공연장,면적,㎡,
예산군,박물관,시설수,개,
예산군,박물관,면적,㎡,
예산군,미술관,시설수,개,
예산군,미술관,면적,㎡,
예산군,과학관,시설수,개,
예산군,과학관,면적,㎡,
예산군,문화산업단지,시설수,개,
예산군,문화산업단지,면적,㎡,
예산군,문화산업진흥시설,시설수,개,
예산군,문화산업진흥시설,면적,㎡,
예산군,지방문화원,시설수,개,
예산군,지방문화원,면적,㎡,
예산군,문화예술진흥시설,시설수,개,1
예산군,문화예술진흥시설,면적,㎡,97858
예산군,전시시설,시설수,개,
예산군,전시시설,면적,㎡,
예산군,국제회의시설,시설수,개,
예산군,국제회의시설,면적,㎡,
예산군,공공도서관,시설수,개,
예산군,공공도서관,면적,㎡,
예산군,전문도서관,시설수,개,
예산군,전문도서관,면적,㎡,
태안군,계,시설수,개,7
태안군,계,면적,㎡,76938
태안군,공연장,시설수,개,
태안군,공연장,면적,㎡,
태안군,박물관,시설수,개,
태안군,박물관,면적,㎡,
태안군,미술관,시설수,개,
태안군,미술관,면적,㎡,
태안군,과학관,시설수,개,1
태안군,과학관,면적,㎡,34267
태안군,문화산업단지,시설수,개,
태안군,문화산업단지,면적,㎡,
태안군,문화산업진흥시설,시설수,개,
태안군,문화산업진흥시설,면적,㎡,
태안군,지방문화원,시설수,개,
태안군,지방문화원,면적,㎡,
태안군,문화예술진흥시설,시설수,개,3
태안군,문화예술진흥시설,면적,㎡,31671
태안군,전시시설,시설수,개,
태안군,전시시설,면적,㎡,
태안군,국제회의시설,시설수,개,
태안군,국제회의시설,면적,㎡,
태안군,공공도서관,시설수,개,3
태안군,공공도서관,면적,㎡,11000
태안군,전문도서관,시설수,개,
태안군,전문도서관,면적,㎡,
전라북도,계,시설수,개,50
전라북도,계,면적,㎡,3216764
전라북도,공연장,시설수,개,
전라북도,공연장,면적,㎡,
전라북도,박물관,시설수,개,
전라북도,박물관,면적,㎡,
전라북도,미술관,시설수,개,2
전라북도,미술관,면적,㎡,17941
전라북도,과학관,시설수,개,3
전라북도,과학관,면적,㎡,166712
전라북도,문화산업단지,시설수,개,5
전라북도,문화산업단지,면적,㎡,13813
전라북도,문화산업진흥시설,시설수,개,
전라북도,문화산업진흥시설,면적,㎡,
전라북도,지방문화원,시설수,개,
전라북도,지방문화원,면적,㎡,
전라북도,문화예술진흥시설,시설수,개,35
전라북도,문화예술진흥시설,면적,㎡,2999733
전라북도,전시시설,시설수,개,
전라북도,전시시설,면적,㎡,
전라북도,국제회의시설,시설수,개,
전라북도,국제회의시설,면적,㎡,
전라북도,공공도서관,시설수,개,5
전라북도,공공도서관,면적,㎡,18565
전라북도,전문도서관,시설수,개,
전라북도,전문도서관,면적,㎡,
전주시,계,시설수,개,19
전주시,계,면적,㎡,301073
전주시,공연장,시설수,개,
전주시,공연장,면적,㎡,
전주시,박물관,시설수,개,
전주시,박물관,면적,㎡,
전주시,미술관,시설수,개,2
전주시,미술관,면적,㎡,17941
전주시,과학관,시설수,개,2
전주시,과학관,면적,㎡,97260
전주시,문화산업단지,시설수,개,4
전주시,문화산업단지,면적,㎡,5183
전주시,문화산업진흥시설,시설수,개,
전주시,문화산업진흥시설,면적,㎡,
전주시,지방문화원,시설수,개,
전주시,지방문화원,면적,㎡,
전주시,문화예술진흥시설,시설수,개,9
전주시,문화예술진흥시설,면적,㎡,174792
전주시,전시시설,시설수,개,
전주시,전시시설,면적,㎡,
전주시,국제회의시설,시설수,개,
전주시,국제회의시설,면적,㎡,
전주시,공공도서관,시설수,개,2
전주시,공공도서관,면적,㎡,5897
전주시,전문도서관,시설수,개,
전주시,전문도서관,면적,㎡,
군산시,계,시설수,개,2
군산시,계,면적,㎡,26884
군산시,공연장,시설수,개,
군산시,공연장,면적,㎡,
군산시,박물관,시설수,개,
군산시,박물관,면적,㎡,
군산시,미술관,시설수,개,
군산시,미술관,면적,㎡,
군산시,과학관,시설수,개,
군산시,과학관,면적,㎡,
군산시,문화산업단지,시설수,개,
